fe_count,best_error
180,1.8815989975e+03
3177,5.5687363002e+02
5666,5.0739845691e+02
7923,4.8599449683e+02
10018,4.8105869463e+02
11987,4.8035321408e+02
13850,4.8009164141e+02
15625,4.7955642544e+02
17324,4.7950688830e+02
18952,4.7949065217e+02
20521,4.7948206768e+02
22033,4.7946372465e+02
23495,4.7935497395e+02
24909,4.7935415028e+02
26280,4.7931360090e+02
27612,4.7931359082e+02
28903,4.7930537153e+02
30161,4.7929578968e+02
31384,4.7929578968e+02
32575,4.7929082834e+02
33737,4.7929005676e+02
34871,4.7929005610e+02
35977,4.7929005599e+02
37057,4.7929005599e+02
38112,4.7928930301e+02
39143,4.7928736529e+02
40151,4.7923991309e+02
41138,4.7923864768e+02
42105,4.7923864752e+02
43053,4.7923864742e+02
43978,4.7923864740e+02
44884,4.7923350034e+02
45775,4.7923350034e+02
46650,4.7923331003e+02
47502,4.7922759844e+02
48342,4.7922754399e+02
49167,4.7922718493e+02
49972,4.7922635013e+02
50770,4.7922635013e+02
51545,4.7922633202e+02
52312,4.7922633202e+02
53062,4.7922629920e+02
53801,4.7922579350e+02
54526,4.7922579350e+02
55240,4.7922569523e+02
55940,4.7922569523e+02
56631,4.7922569523e+02
57306,4.7922557400e+02
57977,4.7922549197e+02
58627,4.7922549197e+02
59277,4.7922549197e+02
59907,4.7922449403e+02
60532,4.7922449403e+02
61149,4.7922449403e+02
61329,4.7922449403e+02
62085,4.7922449403e+02
62679,4.7922449403e+02
62859,4.7922449403e+02
63591,4.7922449403e+02
64165,4.7922449403e+02
64345,4.7922449403e+02
65053,4.7922449403e+02
65603,4.7922449403e+02
65783,4.7922449403e+02
66467,4.7922449403e+02
66992,4.7922449403e+02
67172,4.7922449403e+02
67837,4.7922449403e+02
68337,4.7922449403e+02
68517,4.7922449403e+02
69177,4.7922449403e+02
69652,4.7922449403e+02
69832,4.7922449403e+02
70468,4.7922449403e+02
70941,4.7922449403e+02
71121,4.7922449403e+02
71733,4.7922449403e+02
72183,4.7922449403e+02
72363,4.7922449403e+02
72959,4.7922449403e+02
73384,4.7922449403e+02
73564,4.7922449403e+02
74152,4.7922449403e+02
74572,4.7922449403e+02
74752,4.7922449403e+02
75316,4.7922449403e+02
75716,4.7922449403e+02
75896,4.7922449403e+02
76451,4.7922449403e+02
76826,4.7922449403e+02
77006,4.7922449403e+02
77546,4.7922449403e+02
77921,4.7922449403e+02
78101,4.7922449403e+02
78617,4.7922449403e+02
78967,4.7922449403e+02
79147,4.7922449403e+02
79663,4.7922449403e+02
80013,4.7922449403e+02
80193,4.7922449403e+02
80685,4.7922449403e+02
81010,4.7922449403e+02
81190,4.7922449403e+02
81682,4.7922449403e+02
82007,4.7922449403e+02
82187,4.7922449403e+02
82655,4.7922449403e+02
82955,4.7922449403e+02
83135,4.7922449403e+02
83603,4.7922449403e+02
83903,4.7922449403e+02
84083,4.7922449403e+02
84527,4.7922449403e+02
84802,4.7922449403e+02
84982,4.7922449403e+02
85426,4.7922449403e+02
85701,4.7922449403e+02
85881,4.7922449403e+02
86301,4.7922449403e+02
86551,4.7922449403e+02
86731,4.7922449403e+02
87151,4.7922449403e+02
87401,4.7922449403e+02
87581,4.7922449403e+02
88001,4.7922449403e+02
88234,4.7922449403e+02
88414,4.7922449403e+02
88810,4.7922449403e+02
89035,4.7922449403e+02
89215,4.7922449403e+02
89611,4.7922449403e+02
89836,4.7922449403e+02
90016,4.7922449403e+02
90388,4.7922449403e+02
90588,4.7922449403e+02
90768,4.7922449403e+02
91140,4.7922449403e+02
91340,4.7922449403e+02
91520,4.7922449403e+02
91892,4.7922449403e+02
92092,4.7922449403e+02
92272,4.7922449403e+02
92620,4.7922449403e+02
92795,4.7922449403e+02
92975,4.7922449403e+02
93323,4.7922449403e+02
93498,4.7922449403e+02
93678,4.7922449403e+02
94026,4.7922449403e+02
94201,4.7922449403e+02
94381,4.7922449403e+02
94705,4.7922449403e+02
94855,4.7922449403e+02
95035,4.7922449403e+02
95359,4.7922449403e+02
95509,4.7922449403e+02
95689,4.7922449403e+02
96013,4.7922449403e+02
96163,4.7922449403e+02
96343,4.7922449403e+02
96662,4.7922449403e+02
96787,4.7922449403e+02
96967,4.7922449403e+02
97267,4.7922449403e+02
97392,4.7922449403e+02
97572,4.7922449403e+02
97872,4.7922449403e+02
97997,4.7922449403e+02
98177,4.7922449403e+02
98477,4.7922449403e+02
98602,4.7922449403e+02
98782,4.7922449403e+02
99058,4.7922449403e+02
99158,4.7922449403e+02
99338,4.7922449403e+02
99614,4.7922449403e+02
99714,4.7922449403e+02
99894,4.7922449403e+02
100000,4.7922449403e+02
