fe_count,best_error
540,6.5015916797e+11
9473,2.6504092505e+09
16863,3.3941449731e+08
23550,1.6855286123e+06
29745,9.1039354845e+04
35557,3.3638009066e+04
41054,1.0569608200e+04
46281,4.5727876818e+03
51276,2.6632133092e+03
56064,1.9834439754e+03
60668,1.8639546538e+03
65103,1.8308163253e+03
69386,1.8017468965e+03
73527,1.7932836909e+03
77537,1.7784097422e+03
81425,1.7688756696e+03
85200,1.7617662180e+03
88869,1.7551156624e+03
92436,1.7519702317e+03
95908,1.7519702317e+03
99291,1.7515695265e+03
102587,1.7503953676e+03
105801,1.7473537627e+03
108938,1.7441505182e+03
112001,1.7438566150e+03
114993,1.7421781001e+03
117917,1.7414785376e+03
120775,1.7401166010e+03
123572,1.7393224776e+03
126309,1.7383432675e+03
128988,1.7383432675e+03
131611,1.7376370314e+03
134181,1.7376370314e+03
136698,1.7372055414e+03
139165,1.7369721517e+03
141582,1.7364387394e+03
143953,1.7362497028e+03
146279,1.7361827281e+03
148562,1.7361827281e+03
150800,1.7352627055e+03
152996,1.7352627055e+03
155155,1.7351308248e+03
157271,1.7350298793e+03
159352,1.7349715149e+03
161393,1.7349711253e+03
163401,1.7349704611e+03
165371,1.7345702149e+03
167308,1.7344506101e+03
169214,1.7343786528e+03
171084,1.7343700483e+03
172924,1.7343700483e+03
174734,1.7343490425e+03
176515,1.7343490425e+03
178265,1.7341834460e+03
179985,1.7341597378e+03
181678,1.7341067003e+03
183344,1.7339213866e+03
184983,1.7339184955e+03
186596,1.7339184955e+03
188184,1.7339184955e+03
189747,1.7334363996e+03
191285,1.7333965293e+03
192800,1.7332204328e+03
194291,1.7330813829e+03
195760,1.7330813829e+03
197207,1.7330813829e+03
198632,1.7329459783e+03
200032,1.7327175521e+03
201412,1.7326703398e+03
202772,1.7326576157e+03
204113,1.7326576157e+03
205436,1.7326576157e+03
206736,1.7326576157e+03
208016,1.7326576157e+03
209279,1.7326564620e+03
210527,1.7325445335e+03
211752,1.7324900045e+03
212960,1.7324900045e+03
214154,1.7324837322e+03
215329,1.7324509722e+03
216485,1.7322963666e+03
217629,1.7322659025e+03
218754,1.7322619071e+03
219862,1.7322094639e+03
220960,1.7322035396e+03
222035,1.7322009144e+03
223100,1.7321854356e+03
224150,1.7321814161e+03
225183,1.7321814161e+03
226208,1.7321345732e+03
227210,1.7321202057e+03
228207,1.7321117588e+03
229182,1.7320832698e+03
230151,1.7320798666e+03
231101,1.7320798666e+03
232043,1.7320792247e+03
232968,1.7320779219e+03
233885,1.7320779219e+03
234785,1.7320443996e+03
235679,1.7320417867e+03
236554,1.7320107265e+03
237427,1.7320052734e+03
238277,1.7320007853e+03
239127,1.7320007853e+03
239955,1.7319922018e+03
240780,1.7319823078e+03
241590,1.7319599546e+03
242390,1.7319599546e+03
243185,1.7319585095e+03
243960,1.7319539823e+03
244735,1.7319536316e+03
245492,1.7319536316e+03
246242,1.7319535744e+03
246988,1.7319535744e+03
247713,1.7319237151e+03
248438,1.7319198706e+03
249151,1.7319198706e+03
249851,1.7319197528e+03
250551,1.7319197528e+03
251234,1.7319134011e+03
251909,1.7319108808e+03
252584,1.7319105566e+03
253239,1.7319105566e+03
253889,1.7319062661e+03
254539,1.7319049037e+03
255170,1.7319049037e+03
255795,1.7319019329e+03
256420,1.7319008027e+03
257031,1.7318833245e+03
257631,1.7318833245e+03
258231,1.7318815826e+03
258825,1.7318814414e+03
259400,1.7318711187e+03
259975,1.7318707728e+03
260550,1.7318620868e+03
261106,1.7318620868e+03
261656,1.7318620868e+03
262206,1.7318620868e+03
262754,1.7318616394e+03
263279,1.7318615047e+03
263804,1.7318606169e+03
264329,1.7318606169e+03
264849,1.7318606169e+03
265349,1.7318606169e+03
265849,1.7318591052e+03
266349,1.7318590390e+03
266846,1.7318590194e+03
267321,1.7318389342e+03
267796,1.7318389342e+03
268271,1.7318337439e+03
268746,1.7318336663e+03
269201,1.7318336663e+03
269651,1.7318336663e+03
270101,1.7318282878e+03
270551,1.7318282878e+03
270996,1.7318257815e+03
271421,1.7318256293e+03
271846,1.7318243411e+03
272271,1.7318235093e+03
272696,1.7318232609e+03
273113,1.7318227553e+03
273513,1.7318227553e+03
273913,1.7318227553e+03
274313,1.7318224425e+03
274713,1.7318224425e+03
275111,1.7318224425e+03
275486,1.7318223882e+03
275861,1.7318211266e+03
276236,1.7318211266e+03
276611,1.7318211266e+03
276986,1.7318211266e+03
277349,1.7318194882e+03
277699,1.7318191264e+03
278049,1.7318152417e+03
278399,1.7318053947e+03
278749,1.7318053947e+03
279099,1.7317983992e+03
279438,1.7317983992e+03
279763,1.7317983992e+03
280088,1.7317961271e+03
280413,1.7317961271e+03
280738,1.7317961271e+03
281063,1.7317945382e+03
281388,1.7317937699e+03
281691,1.7317937699e+03
281991,1.7317937353e+03
282291,1.7317937353e+03
282591,1.7317908979e+03
282891,1.7317908979e+03
283191,1.7317908979e+03
283491,1.7317908979e+03
283772,1.7317908979e+03
284047,1.7317908979e+03
284322,1.7317908979e+03
284862,1.7317908979e+03
289956,1.7317908979e+03
292634,1.7317908979e+03
294468,1.7317908979e+03
295805,1.7317908979e+03
296810,1.7317908979e+03
297579,1.7317908979e+03
298177,1.7317908979e+03
298645,1.7317908979e+03
299012,1.7317908979e+03
299302,1.7317908979e+03
299532,1.7317908979e+03
299717,1.7317908979e+03
299862,1.7317908979e+03
299979,1.7317908979e+03
300000,1.7317908979e+03
