fe_count,best_error
540,2.8933245280e+03
9473,3.2249741292e+02
16863,2.2421394751e+02
23550,1.8720735806e+02
29745,1.6139542217e+02
35557,1.5216453679e+02
41054,1.1590442372e+02
46281,1.0069855289e+02
51276,5.2876707732e+01
56064,6.6118038069e+00
60668,0.0000000000e+00
65103,0.0000000000e+00
69386,0.0000000000e+00
73527,0.0000000000e+00
77537,0.0000000000e+00
81425,0.0000000000e+00
85200,0.0000000000e+00
88869,0.0000000000e+00
92436,0.0000000000e+00
95908,0.0000000000e+00
99291,0.0000000000e+00
102587,0.0000000000e+00
105801,0.0000000000e+00
108938,0.0000000000e+00
112001,0.0000000000e+00
114993,0.0000000000e+00
117917,0.0000000000e+00
120775,0.0000000000e+00
123572,0.0000000000e+00
126309,0.0000000000e+00
128988,0.0000000000e+00
131611,0.0000000000e+00
134181,0.0000000000e+00
136698,0.0000000000e+00
139165,0.0000000000e+00
141582,0.0000000000e+00
143953,0.0000000000e+00
146279,0.0000000000e+00
148562,0.0000000000e+00
150800,0.0000000000e+00
152996,0.0000000000e+00
155155,0.0000000000e+00
157271,0.0000000000e+00
159352,0.0000000000e+00
161393,0.0000000000e+00
163401,0.0000000000e+00
165371,0.0000000000e+00
167308,0.0000000000e+00
169214,0.0000000000e+00
171084,0.0000000000e+00
172924,0.0000000000e+00
174734,0.0000000000e+00
176515,0.0000000000e+00
178265,0.0000000000e+00
178805,0.0000000000e+00
186872,0.0000000000e+00
193018,0.0000000000e+00
198347,0.0000000000e+00
203116,0.0000000000e+00
207460,0.0000000000e+00
211465,0.0000000000e+00
215180,0.0000000000e+00
218649,0.0000000000e+00
221903,0.0000000000e+00
224967,0.0000000000e+00
227861,0.0000000000e+00
230601,0.0000000000e+00
233202,0.0000000000e+00
235674,0.0000000000e+00
238028,0.0000000000e+00
240273,0.0000000000e+00
242418,0.0000000000e+00
244468,0.0000000000e+00
246430,0.0000000000e+00
248310,0.0000000000e+00
250113,0.0000000000e+00
250653,0.0000000000e+00
257547,0.0000000000e+00
262248,0.0000000000e+00
266064,0.0000000000e+00
269300,0.0000000000e+00
272106,0.0000000000e+00
274577,0.0000000000e+00
276773,0.0000000000e+00
278740,0.0000000000e+00
280513,0.0000000000e+00
282117,0.0000000000e+00
283576,0.0000000000e+00
284906,0.0000000000e+00
285446,0.0000000000e+00
290480,0.0000000000e+00
293092,0.0000000000e+00
294865,0.0000000000e+00
296146,0.0000000000e+00
297101,0.0000000000e+00
297828,0.0000000000e+00
298387,0.0000000000e+00
298821,0.0000000000e+00
299159,0.0000000000e+00
299426,0.0000000000e+00
299636,0.0000000000e+00
299800,0.0000000000e+00
299932,0.0000000000e+00
300000,0.0000000000e+00
