fe_count,best_error
540,5.8688369129e+04
9473,7.5079604309e+03
16863,2.7712367136e+03
23550,7.9560737657e+02
29745,3.3975512816e+02
35557,2.3055787353e+02
41054,2.0537836534e+02
46281,2.0124802250e+02
51276,2.0024957959e+02
56064,2.0003650653e+02
60668,2.0000894209e+02
65103,2.0000209500e+02
69386,2.0000049671e+02
73527,2.0000009793e+02
77537,2.0000002108e+02
81425,2.0000000501e+02
85200,2.0000000128e+02
88869,2.0000000030e+02
92436,2.0000000008e+02
95908,2.0000000002e+02
99291,2.0000000000e+02
102587,2.0000000000e+02
105801,2.0000000000e+02
108938,2.0000000000e+02
112001,2.0000000000e+02
114993,2.0000000000e+02
117917,2.0000000000e+02
120775,2.0000000000e+02
123572,2.0000000000e+02
126309,2.0000000000e+02
128988,2.0000000000e+02
129528,2.0000000000e+02
132565,2.0000000000e+02
135114,2.0000000000e+02
135654,2.0000000000e+02
138573,2.0000000000e+02
141002,2.0000000000e+02
141542,2.0000000000e+02
144350,2.0000000000e+02
146668,2.0000000000e+02
147208,2.0000000000e+02
149913,2.0000000000e+02
152126,2.0000000000e+02
152666,2.0000000000e+02
155275,2.0000000000e+02
157389,2.0000000000e+02
157929,2.0000000000e+02
160447,2.0000000000e+02
162470,2.0000000000e+02
163010,2.0000000000e+02
165439,2.0000000000e+02
167376,2.0000000000e+02
167916,2.0000000000e+02
170266,2.0000000000e+02
172122,2.0000000000e+02
172662,2.0000000000e+02
174936,2.0000000000e+02
176713,2.0000000000e+02
177253,2.0000000000e+02
179454,2.0000000000e+02
181157,2.0000000000e+02
181697,2.0000000000e+02
183828,2.0000000000e+02
185460,2.0000000000e+02
186000,2.0000000000e+02
188066,2.0000000000e+02
189631,2.0000000000e+02
190171,2.0000000000e+02
192175,2.0000000000e+02
193675,2.0000000000e+02
194215,2.0000000000e+02
196158,2.0000000000e+02
197598,2.0000000000e+02
198138,2.0000000000e+02
200022,2.0000000000e+02
201402,2.0000000000e+02
201942,2.0000000000e+02
203775,2.0000000000e+02
205100,2.0000000000e+02
205640,2.0000000000e+02
207420,2.0000000000e+02
208695,2.0000000000e+02
209235,2.0000000000e+02
210964,2.0000000000e+02
212188,2.0000000000e+02
212728,2.0000000000e+02
214408,2.0000000000e+02
215583,2.0000000000e+02
216123,2.0000000000e+02
217758,2.0000000000e+02
218883,2.0000000000e+02
219423,2.0000000000e+02
221016,2.0000000000e+02
222091,2.0000000000e+02
222631,2.0000000000e+02
224179,2.0000000000e+02
225211,2.0000000000e+02
225751,2.0000000000e+02
227251,2.0000000000e+02
228247,2.0000000000e+02
228787,2.0000000000e+02
230254,2.0000000000e+02
231204,2.0000000000e+02
231744,2.0000000000e+02
233172,2.0000000000e+02
234084,2.0000000000e+02
234624,2.0000000000e+02
236013,2.0000000000e+02
236888,2.0000000000e+02
237428,2.0000000000e+02
238784,2.0000000000e+02
239622,2.0000000000e+02
240162,2.0000000000e+02
241483,2.0000000000e+02
242283,2.0000000000e+02
242823,2.0000000000e+02
244107,2.0000000000e+02
244882,2.0000000000e+02
245422,2.0000000000e+02
246682,2.0000000000e+02
247413,2.0000000000e+02
247953,2.0000000000e+02
249176,2.0000000000e+02
249876,2.0000000000e+02
250416,2.0000000000e+02
251604,2.0000000000e+02
252279,2.0000000000e+02
252819,2.0000000000e+02
253983,2.0000000000e+02
254633,2.0000000000e+02
255173,2.0000000000e+02
256313,2.0000000000e+02
256928,2.0000000000e+02
257468,2.0000000000e+02
258584,2.0000000000e+02
259163,2.0000000000e+02
259703,2.0000000000e+02
260790,2.0000000000e+02
261340,2.0000000000e+02
261880,2.0000000000e+02
262937,2.0000000000e+02
263462,2.0000000000e+02
264002,2.0000000000e+02
265031,2.0000000000e+02
265531,2.0000000000e+02
266071,2.0000000000e+02
267076,2.0000000000e+02
267551,2.0000000000e+02
268091,2.0000000000e+02
269074,2.0000000000e+02
269524,2.0000000000e+02
270064,2.0000000000e+02
271029,2.0000000000e+02
271454,2.0000000000e+02
271994,2.0000000000e+02
272942,2.0000000000e+02
273345,2.0000000000e+02
273885,2.0000000000e+02
274809,2.0000000000e+02
275201,2.0000000000e+02
275741,2.0000000000e+02
276641,2.0000000000e+02
277016,2.0000000000e+02
277556,2.0000000000e+02
278432,2.0000000000e+02
278782,2.0000000000e+02
279322,2.0000000000e+02
280174,2.0000000000e+02
280499,2.0000000000e+02
281039,2.0000000000e+02
281867,2.0000000000e+02
282167,2.0000000000e+02
282707,2.0000000000e+02
283535,2.0000000000e+02
283812,2.0000000000e+02
284352,2.0000000000e+02
285156,2.0000000000e+02
285431,2.0000000000e+02
285971,2.0000000000e+02
286751,2.0000000000e+02
287001,2.0000000000e+02
287541,2.0000000000e+02
288297,2.0000000000e+02
288522,2.0000000000e+02
289062,2.0000000000e+02
289818,2.0000000000e+02
290043,2.0000000000e+02
290583,2.0000000000e+02
291315,2.0000000000e+02
291515,2.0000000000e+02
292055,2.0000000000e+02
292763,2.0000000000e+02
292938,2.0000000000e+02
293478,2.0000000000e+02
294186,2.0000000000e+02
294361,2.0000000000e+02
294901,2.0000000000e+02
295585,2.0000000000e+02
295735,2.0000000000e+02
296275,2.0000000000e+02
296935,2.0000000000e+02
297060,2.0000000000e+02
297600,2.0000000000e+02
298260,2.0000000000e+02
298385,2.0000000000e+02
298925,2.0000000000e+02
299561,2.0000000000e+02
299661,2.0000000000e+02
300201,2.0000000000e+02
