fe_count,best_error
540,1.6829589394e+04
9473,1.1247168560e+03
16863,9.0243117079e+02
23550,8.4465448785e+02
29745,8.3040286891e+02
35557,8.2679408772e+02
41054,8.2591421698e+02
46281,8.2582678268e+02
51276,8.2577204444e+02
56064,8.2576205963e+02
60668,8.2576101654e+02
65103,8.2576091884e+02
69386,8.2576089851e+02
73527,8.2576089518e+02
77537,8.2576089464e+02
81425,8.2576089459e+02
85200,8.2576089458e+02
88869,8.2576089457e+02
92436,8.2576089457e+02
95908,8.2576089457e+02
99291,8.2576089457e+02
102587,8.2576089457e+02
105801,8.2576089457e+02
108938,8.2576089457e+02
112001,8.2576089457e+02
114993,8.2576089457e+02
117917,8.2576089457e+02
120775,8.2576089457e+02
123572,8.2576089457e+02
126309,8.2576089457e+02
128988,8.2576089457e+02
131611,8.2576089457e+02
134181,8.2576089457e+02
134721,8.2576089457e+02
143153,8.2576089457e+02
149760,8.2576089457e+02
155581,8.2576089457e+02
160863,8.2576089457e+02
165730,8.2576089457e+02
170261,8.2576089457e+02
170801,8.2576089457e+02
178944,8.2576089457e+02
185187,8.2576089457e+02
190617,8.2576089457e+02
195494,8.2576089457e+02
199947,8.2576089457e+02
204058,8.2576089457e+02
207883,8.2576089457e+02
211464,8.2576089457e+02
214831,8.2576089457e+02
218004,8.2576089457e+02
221007,8.2576089457e+02
223856,8.2576089457e+02
224396,8.2576089457e+02
231868,8.2576089457e+02
237272,8.2576089457e+02
241816,8.2576089457e+02
245787,8.2576089457e+02
249323,8.2576089457e+02
252517,8.2423847604e+02
255424,8.0186804083e+02
258088,7.9573024092e+02
260544,7.9091524297e+02
262817,7.7919826344e+02
264928,7.7552671064e+02
266895,7.7424305748e+02
268731,7.6941058613e+02
270451,7.6737127436e+02
272062,7.6609925732e+02
273576,7.6546856374e+02
274999,7.6505227877e+02
276340,7.6486487400e+02
277605,7.6481995090e+02
278799,7.6473945002e+02
279926,7.6471428921e+02
280994,7.6469721735e+02
282002,7.6468988052e+02
282957,7.6468683608e+02
283863,7.6468430652e+02
284722,7.6468378954e+02
285536,7.6468271095e+02
286309,7.6468227580e+02
287044,7.6468192566e+02
287741,7.6468150298e+02
288404,7.6468123635e+02
289036,7.6468041648e+02
289636,7.6467959538e+02
290206,7.6467935402e+02
290749,7.6467851067e+02
291267,7.6467815914e+02
291760,7.6467807901e+02
292231,7.6467746017e+02
292681,7.6467714481e+02
293106,7.6467701418e+02
293511,7.6467677948e+02
293899,7.6467677948e+02
294273,7.6467676142e+02
294623,7.6467673102e+02
294960,7.6467667524e+02
295285,7.6467662811e+02
295588,7.6467658298e+02
295886,7.6467657098e+02
296161,7.6467654146e+02
296433,7.6467653384e+02
296683,7.6467649898e+02
296933,7.6467648398e+02
297160,7.6467647673e+02
297385,7.6467647556e+02
297597,7.6467647312e+02
297797,7.6467647000e+02
297997,7.6467646251e+02
298178,7.6467645480e+02
298353,7.6467644094e+02
298528,7.6467644094e+02
298689,7.6467643669e+02
298839,7.6467643128e+02
298989,7.6467643107e+02
299139,7.6467643107e+02
299268,7.6467641347e+02
299393,7.6467640433e+02
299518,7.6467639707e+02
299643,7.6467639422e+02
299759,7.6467639422e+02
299859,7.6467639422e+02
299959,7.6467639422e+02
300000,7.6467639422e+02
