fe_count,best_error
540,1.4789313469e+04
9473,1.1006112711e+03
16863,8.9742547088e+02
23550,8.4288620364e+02
29745,8.2919822058e+02
35557,8.2657451405e+02
41054,8.2592679624e+02
46281,8.2582389972e+02
51276,8.2579049730e+02
56064,8.2578747750e+02
60668,8.2578711749e+02
65103,8.2578709821e+02
69386,8.2578709624e+02
73527,8.2578709609e+02
77537,8.2578709607e+02
81425,8.2578709607e+02
85200,8.2578709607e+02
88869,8.2578709607e+02
92436,8.2578709607e+02
95908,8.2578709607e+02
99291,8.2578709607e+02
102587,8.2578709607e+02
105801,8.2578709607e+02
108938,8.2578709607e+02
112001,8.2578709607e+02
112541,8.2578709607e+02
121114,8.2578709607e+02
127903,8.2578709607e+02
133917,8.2578709607e+02
139402,8.2578709607e+02
144476,8.2578709607e+02
149220,8.2578709607e+02
149760,8.2578709607e+02
158081,8.2578709607e+02
164550,8.2578709607e+02
170222,8.2578709607e+02
175347,8.2578709607e+02
180054,8.2578709607e+02
184423,8.2578709607e+02
188507,8.2578709607e+02
192346,8.2578709607e+02
195971,8.2578709607e+02
199404,8.2578709607e+02
202665,8.2578709607e+02
205770,8.2578709607e+02
206310,8.2578709607e+02
214058,8.2578709607e+02
219807,8.2578709607e+02
224715,8.2578709607e+02
229050,8.2578709607e+02
232955,8.2578709607e+02
236513,8.2578709607e+02
239786,8.2578709607e+02
242815,8.2578709607e+02
245632,8.2578709607e+02
248261,8.2578709607e+02
250721,8.2578709607e+02
253033,8.2578709607e+02
255210,8.2578709607e+02
257262,8.2578709607e+02
259203,8.2578709607e+02
261039,8.2578709607e+02
262778,8.2578709607e+02
264430,8.2578709607e+02
266000,8.2578709607e+02
267493,8.2578709607e+02
268913,8.2578709607e+02
270266,8.2578709607e+02
271557,8.2578709607e+02
272788,8.2578709607e+02
273328,8.2578709607e+02
279318,8.2578709607e+02
282969,8.2578709607e+02
285730,8.2578709607e+02
287932,8.2578709607e+02
289733,8.2578709607e+02
291235,8.2578709607e+02
292502,8.2578709607e+02
293578,8.2578709607e+02
294500,8.2578709607e+02
295294,8.2578709607e+02
295980,8.2578709607e+02
296574,8.2578709607e+02
297091,8.2578709607e+02
297542,8.2578709607e+02
297936,8.2578709607e+02
298280,8.2578709607e+02
298583,8.2578709607e+02
298847,8.2578709607e+02
299080,8.2578709607e+02
299284,8.2578709607e+02
299463,8.2578709607e+02
299620,8.2578709607e+02
299759,8.2578709607e+02
299884,8.2578709607e+02
299988,8.2578709607e+02
300000,8.2578709607e+02
