fe_count,best_error
180,9.3327600997e+03
3177,1.4290031773e+03
5666,4.6607500169e+02
7923,2.6472425273e+02
10018,2.1143198812e+02
11987,2.0315761938e+02
13850,2.0076639153e+02
15625,2.0014773692e+02
17324,2.0003416701e+02
18952,2.0000487039e+02
20521,2.0000095575e+02
22033,2.0000022426e+02
23495,2.0000005203e+02
24909,2.0000001359e+02
26280,2.0000000158e+02
27612,2.0000000045e+02
28903,2.0000000012e+02
30161,2.0000000003e+02
31384,2.0000000001e+02
32575,2.0000000000e+02
33737,2.0000000000e+02
34871,2.0000000000e+02
35977,2.0000000000e+02
37057,2.0000000000e+02
38112,2.0000000000e+02
39143,2.0000000000e+02
40151,2.0000000000e+02
41138,2.0000000000e+02
41318,2.0000000000e+02
42418,2.0000000000e+02
43358,2.0000000000e+02
43538,2.0000000000e+02
44595,2.0000000000e+02
45494,2.0000000000e+02
45674,2.0000000000e+02
46694,2.0000000000e+02
47545,2.0000000000e+02
47725,2.0000000000e+02
48700,2.0000000000e+02
49520,2.0000000000e+02
49700,2.0000000000e+02
50648,2.0000000000e+02
51425,2.0000000000e+02
51605,2.0000000000e+02
52514,2.0000000000e+02
53264,2.0000000000e+02
53444,2.0000000000e+02
54320,2.0000000000e+02
55041,2.0000000000e+02
55221,2.0000000000e+02
56073,2.0000000000e+02
56759,2.0000000000e+02
56939,2.0000000000e+02
57767,2.0000000000e+02
58421,2.0000000000e+02
58601,2.0000000000e+02
59405,2.0000000000e+02
60030,2.0000000000e+02
60210,2.0000000000e+02
60988,2.0000000000e+02
61588,2.0000000000e+02
61768,2.0000000000e+02
62524,2.0000000000e+02
63099,2.0000000000e+02
63279,2.0000000000e+02
64011,2.0000000000e+02
64567,2.0000000000e+02
64747,2.0000000000e+02
65455,2.0000000000e+02
65995,2.0000000000e+02
66175,2.0000000000e+02
66859,2.0000000000e+02
67384,2.0000000000e+02
67564,2.0000000000e+02
68224,2.0000000000e+02
68724,2.0000000000e+02
68904,2.0000000000e+02
69544,2.0000000000e+02
70019,2.0000000000e+02
70199,2.0000000000e+02
70835,2.0000000000e+02
71289,2.0000000000e+02
71469,2.0000000000e+02
72081,2.0000000000e+02
72531,2.0000000000e+02
72711,2.0000000000e+02
73299,2.0000000000e+02
73724,2.0000000000e+02
73904,2.0000000000e+02
74492,2.0000000000e+02
74892,2.0000000000e+02
75072,2.0000000000e+02
75636,2.0000000000e+02
76036,2.0000000000e+02
76216,2.0000000000e+02
76756,2.0000000000e+02
77131,2.0000000000e+02
77311,2.0000000000e+02
77851,2.0000000000e+02
78224,2.0000000000e+02
78404,2.0000000000e+02
78920,2.0000000000e+02
79270,2.0000000000e+02
79450,2.0000000000e+02
79966,2.0000000000e+02
80301,2.0000000000e+02
80481,2.0000000000e+02
80973,2.0000000000e+02
81298,2.0000000000e+02
81478,2.0000000000e+02
81970,2.0000000000e+02
82276,2.0000000000e+02
82456,2.0000000000e+02
82924,2.0000000000e+02
83224,2.0000000000e+02
83404,2.0000000000e+02
83872,2.0000000000e+02
84159,2.0000000000e+02
84339,2.0000000000e+02
84783,2.0000000000e+02
85058,2.0000000000e+02
85238,2.0000000000e+02
85682,2.0000000000e+02
85957,2.0000000000e+02
86137,2.0000000000e+02
86557,2.0000000000e+02
86807,2.0000000000e+02
86987,2.0000000000e+02
87407,2.0000000000e+02
87657,2.0000000000e+02
87837,2.0000000000e+02
88239,2.0000000000e+02
88464,2.0000000000e+02
88644,2.0000000000e+02
89040,2.0000000000e+02
89265,2.0000000000e+02
89445,2.0000000000e+02
89841,2.0000000000e+02
90066,2.0000000000e+02
90246,2.0000000000e+02
90618,2.0000000000e+02
90818,2.0000000000e+02
90998,2.0000000000e+02
91370,2.0000000000e+02
91570,2.0000000000e+02
91750,2.0000000000e+02
92122,2.0000000000e+02
92317,2.0000000000e+02
92497,2.0000000000e+02
92845,2.0000000000e+02
93020,2.0000000000e+02
93200,2.0000000000e+02
93548,2.0000000000e+02
93723,2.0000000000e+02
93903,2.0000000000e+02
94251,2.0000000000e+02
94426,2.0000000000e+02
94606,2.0000000000e+02
94930,2.0000000000e+02
95080,2.0000000000e+02
95260,2.0000000000e+02
95584,2.0000000000e+02
95734,2.0000000000e+02
95914,2.0000000000e+02
96238,2.0000000000e+02
96388,2.0000000000e+02
96568,2.0000000000e+02
96868,2.0000000000e+02
96993,2.0000000000e+02
97173,2.0000000000e+02
97473,2.0000000000e+02
97598,2.0000000000e+02
97778,2.0000000000e+02
98078,2.0000000000e+02
98203,2.0000000000e+02
98383,2.0000000000e+02
98683,2.0000000000e+02
98808,2.0000000000e+02
98988,2.0000000000e+02
99264,2.0000000000e+02
99364,2.0000000000e+02
99544,2.0000000000e+02
99820,2.0000000000e+02
99920,2.0000000000e+02
100100,2.0000000000e+02
