fe_count,best_error
540,1.3713056438e+04
9473,9.3238047315e+02
16863,5.1089735635e+02
23550,4.2955347163e+02
29745,4.2285178087e+02
35557,4.2190475777e+02
41054,4.2174025409e+02
46281,4.2154944747e+02
51276,4.2124315505e+02
56064,4.2118579345e+02
60668,4.2114170965e+02
65103,4.2102530726e+02
69386,4.2090784119e+02
73527,4.2084652051e+02
77537,4.2072612032e+02
81425,4.2058623087e+02
85200,4.2049563759e+02
88869,4.2047469206e+02
92436,4.2047350580e+02
95908,4.2047342526e+02
99291,4.2047341469e+02
102587,4.2047341394e+02
105801,4.2047341382e+02
108938,4.2047341381e+02
112001,4.2047341381e+02
114993,4.2047341381e+02
117917,4.2047341381e+02
120775,4.2047341381e+02
123572,4.2047341381e+02
126309,4.2047341381e+02
126849,4.2047341381e+02
129940,4.2047341381e+02
132543,4.2047341381e+02
133083,4.2047341381e+02
136051,4.2047341381e+02
138530,4.2047341381e+02
139070,4.2047341381e+02
141925,4.2047341381e+02
144289,4.2047341381e+02
144829,4.2047341381e+02
147577,4.2047341381e+02
149835,4.2047341381e+02
150375,4.2047341381e+02
153022,4.2047341381e+02
155180,4.2047341381e+02
155720,4.2047341381e+02
158274,4.2047341381e+02
160336,4.2047341381e+02
160876,4.2047341381e+02
163344,4.2047341381e+02
165316,4.2047341381e+02
165856,4.2047341381e+02
168238,4.2047341381e+02
170126,4.2047341381e+02
170666,4.2047341381e+02
172971,4.2047341381e+02
174780,4.2047341381e+02
175320,4.2047341381e+02
177551,4.2047341381e+02
179285,4.2047341381e+02
179825,4.2047341381e+02
181985,4.2047341381e+02
183646,4.2047341381e+02
184186,4.2047341381e+02
186279,4.2047341381e+02
187872,4.2047341381e+02
188412,4.2047341381e+02
190441,4.2047341381e+02
191968,4.2047341381e+02
192508,4.2047341381e+02
194476,4.2047341381e+02
195942,4.2047341381e+02
196482,4.2047341381e+02
198390,4.2047341381e+02
199795,4.2047341381e+02
200335,4.2047341381e+02
202191,4.2047341381e+02
203541,4.2047341381e+02
204081,4.2047341381e+02
205882,4.2047341381e+02
207179,4.2047341381e+02
207719,4.2047341381e+02
209468,4.2047341381e+02
210712,4.2047341381e+02
211252,4.2047341381e+02
212951,4.2047341381e+02
214145,4.2047341381e+02
214685,4.2047341381e+02
216337,4.2047341381e+02
217484,4.2047341381e+02
218024,4.2047341381e+02
219632,4.2047341381e+02
220732,4.2047341381e+02
221272,4.2047341381e+02
222840,4.2047341381e+02
223890,4.2047341381e+02
224430,4.2047341381e+02
225954,4.2047341381e+02
226962,4.2047341381e+02
227502,4.2047341381e+02
228979,4.2047341381e+02
229953,4.2047341381e+02
230493,4.2047341381e+02
231940,4.2047341381e+02
232865,4.2047341381e+02
233405,4.2047341381e+02
234809,4.2047341381e+02
235702,4.2047341381e+02
236242,4.2047341381e+02
237614,4.2047341381e+02
238464,4.2047341381e+02
239004,4.2047341381e+02
240336,4.2047341381e+02
241160,4.2047341381e+02
241700,4.2047341381e+02
243008,4.2047341381e+02
243784,4.2047341381e+02
244324,4.2047341381e+02
245587,4.2047341381e+02
246337,4.2047341381e+02
246877,4.2047341381e+02
248113,4.2047341381e+02
248837,4.2047341381e+02
249377,4.2047341381e+02
250589,4.2047341381e+02
251270,4.2047341381e+02
251810,4.2047341381e+02
252988,4.2047341381e+02
253638,4.2047341381e+02
254178,4.2047341381e+02
255318,4.2047341381e+02
255943,4.2047341381e+02
256483,4.2047341381e+02
257599,4.2047341381e+02
258199,4.2047341381e+02
258739,4.2047341381e+02
259831,4.2047341381e+02
260406,4.2047341381e+02
260946,4.2047341381e+02
262014,4.2047341381e+02
262564,4.2047341381e+02
263104,4.2047341381e+02
264148,4.2047341381e+02
264673,4.2047341381e+02
265213,4.2047341381e+02
266233,4.2047341381e+02
266733,4.2047341381e+02
267273,4.2047341381e+02
268269,4.2047341381e+02
268744,4.2047341381e+02
269284,4.2047341381e+02
270256,4.2047341381e+02
270706,4.2047341381e+02
271246,4.2047341381e+02
272194,4.2047341381e+02
272619,4.2047341381e+02
273159,4.2047341381e+02
274083,4.2047341381e+02
274483,4.2047341381e+02
275023,4.2047341381e+02
275923,4.2047341381e+02
276298,4.2047341381e+02
276838,4.2047341381e+02
277714,4.2047341381e+02
278064,4.2047341381e+02
278604,4.2047341381e+02
279467,4.2047341381e+02
279792,4.2047341381e+02
280332,4.2047341381e+02
281184,4.2047341381e+02
281503,4.2047341381e+02
282043,4.2047341381e+02
282871,4.2047341381e+02
283171,4.2047341381e+02
283711,4.2047341381e+02
284515,4.2047341381e+02
284790,4.2047341381e+02
285330,4.2047341381e+02
286110,4.2047341381e+02
286360,4.2047341381e+02
286900,4.2047341381e+02
287680,4.2047341381e+02
287925,4.2047341381e+02
288465,4.2047341381e+02
289221,4.2047341381e+02
289446,4.2047341381e+02
289986,4.2047341381e+02
290718,4.2047341381e+02
290918,4.2047341381e+02
291458,4.2047341381e+02
292190,4.2047341381e+02
292372,4.2047341381e+02
292912,4.2047341381e+02
293620,4.2047341381e+02
293795,4.2047341381e+02
294335,4.2047341381e+02
295019,4.2047341381e+02
295169,4.2047341381e+02
295709,4.2047341381e+02
296393,4.2047341381e+02
296543,4.2047341381e+02
297083,4.2047341381e+02
297743,4.2047341381e+02
297868,4.2047341381e+02
298408,4.2047341381e+02
299044,4.2047341381e+02
299144,4.2047341381e+02
299684,4.2047341381e+02
300000,4.2047341381e+02
