fe_count,best_error
180,1.7920132517e+03
3177,5.8088039824e+02
5666,5.0644083130e+02
7923,4.8580564040e+02
10018,4.8143114866e+02
11987,4.8038317720e+02
13850,4.8036896647e+02
15625,4.8023906777e+02
17324,4.8007260340e+02
18952,4.7990251195e+02
20521,4.7956575274e+02
22033,4.7952685521e+02
23495,4.7939824513e+02
24909,4.7938167439e+02
26280,4.7938159191e+02
27612,4.7937773918e+02
28903,4.7937773918e+02
30161,4.7937749803e+02
31384,4.7937740447e+02
32575,4.7937740447e+02
33737,4.7937740447e+02
33978,4.7937740447e+02
36878,4.7937740447e+02
39194,4.7937740447e+02
41257,4.7937740447e+02
41498,4.7937740447e+02
44353,4.7937740447e+02
46615,4.7937740447e+02
48617,4.7937740447e+02
50441,4.7937740447e+02
50682,4.7937740447e+02
53472,4.7937740447e+02
55649,4.7937740447e+02
57563,4.7937740447e+02
59297,4.7937740447e+02
60892,4.7937740447e+02
62373,4.7937740447e+02
63759,4.7937740447e+02
65064,4.7937740447e+02
65305,4.7937740447e+02
67958,4.7937740447e+02
69960,4.7937740447e+02
71686,4.7937740447e+02
73224,4.7937740447e+02
74619,4.7937740447e+02
75900,4.7937740447e+02
77086,4.7937740447e+02
78191,4.7937740447e+02
79222,4.7937740447e+02
80192,4.7937740447e+02
81105,4.7937740447e+02
81967,4.7937740447e+02
82781,4.7937740447e+02
83554,4.7937740447e+02
84290,4.7937740447e+02
84989,4.7937740447e+02
85230,4.7937740447e+02
87505,4.7937740447e+02
89045,4.7937740447e+02
90292,4.7937740447e+02
91343,4.7937740447e+02
92252,4.7937740447e+02
93049,4.7937740447e+02
93755,4.7937740447e+02
94385,4.7937740447e+02
94953,4.7937740447e+02
95464,4.7937740447e+02
95927,4.7937740447e+02
96348,4.7937740447e+02
96733,4.7937740447e+02
97086,4.7937740447e+02
97407,4.7937740447e+02
97702,4.7937740447e+02
97974,4.7937740447e+02
98224,4.7937740447e+02
98451,4.7937740447e+02
98662,4.7937740447e+02
98862,4.7937740447e+02
99037,4.7937740447e+02
99208,4.7937740447e+02
99358,4.7937740447e+02
99508,4.7937740447e+02
99633,4.7937740447e+02
99758,4.7937740447e+02
99873,4.7937740447e+02
99973,4.7937740447e+02
100000,4.7937740447e+02
