fe_count,best_error
540,4.4504843393e+03
9473,7.5738649274e+02
16863,5.2874093007e+02
23550,3.9675160499e+02
29745,1.7881109654e+02
35557,6.4235567508e+01
41054,2.4925040997e+01
46281,4.6783938998e+00
51276,6.6024456126e-01
56064,1.2080388821e-01
60668,2.2938378554e-02
65103,4.9940879012e-03
69386,1.0170902788e-03
73527,2.1852410282e-04
77537,5.2353716001e-05
81425,1.3596906228e-05
85200,3.4826084629e-06
88869,7.7792810771e-07
92436,1.9613344193e-07
95908,5.2083578339e-08
99291,1.4008946891e-08
102587,3.7261997932e-09
105801,9.8089003586e-10
108938,2.7102942113e-10
112001,7.2304828791e-11
114993,1.9099388737e-11
117917,6.3664629124e-12
120775,2.2737367544e-12
123572,9.0949470177e-13
126309,9.0949470177e-13
128988,4.5474735089e-13
131611,4.5474735089e-13
134181,4.5474735089e-13
136698,4.5474735089e-13
139165,4.5474735089e-13
139705,4.5474735089e-13
148099,4.5474735089e-13
154662,4.5474735089e-13
160439,4.5474735089e-13
165671,4.5474735089e-13
170486,4.5474735089e-13
174967,4.5474735089e-13
175507,4.5474735089e-13
183605,4.5474735089e-13
189792,4.5474735089e-13
195163,4.5474735089e-13
199977,4.5474735089e-13
204368,4.5474735089e-13
208415,4.5474735089e-13
212178,4.5474735089e-13
215693,4.5474735089e-13
218994,4.5474735089e-13
222105,4.5474735089e-13
225046,4.5474735089e-13
227832,4.5474735089e-13
228372,4.5474735089e-13
235773,4.5474735089e-13
241091,4.5474735089e-13
245550,4.5474735089e-13
249427,4.5474735089e-13
252870,4.5474735089e-13
255967,4.5474735089e-13
258782,4.5474735089e-13
261356,4.5474735089e-13
263723,4.5474735089e-13
265908,4.5474735089e-13
267932,4.5474735089e-13
269814,4.5474735089e-13
271569,4.5474735089e-13
273206,4.5474735089e-13
274738,4.5474735089e-13
276174,4.5474735089e-13
277521,4.5474735089e-13
278788,4.5474735089e-13
279980,4.5474735089e-13
281103,4.5474735089e-13
282160,4.5474735089e-13
283158,4.5474735089e-13
284101,4.5474735089e-13
284992,4.5474735089e-13
285532,4.5474735089e-13
290550,4.5474735089e-13
293153,4.5474735089e-13
294918,4.5474735089e-13
296192,4.5474735089e-13
297140,4.5474735089e-13
297861,4.5474735089e-13
298415,4.5474735089e-13
298843,4.5474735089e-13
299178,4.5474735089e-13
299441,4.5474735089e-13
299647,4.5474735089e-13
299810,4.5474735089e-13
299940,4.5474735089e-13
300000,4.5474735089e-13
