fe_count,best_error
540,3.9270628755e+13
9473,3.8516517765e+09
16863,2.1196759999e+08
23550,1.9285026417e+06
29745,7.9551535979e+04
35557,3.4318245465e+04
41054,9.7915026617e+03
46281,5.1629380137e+03
51276,3.9217040303e+03
56064,3.6423420783e+03
60668,3.5166281722e+03
65103,3.3600171301e+03
69386,3.3086871393e+03
73527,3.2934319193e+03
77537,3.2853357841e+03
81425,3.2751578305e+03
85200,3.2751578305e+03
88869,3.2670752008e+03
92436,3.2651202888e+03
95908,3.2596666558e+03
99291,3.2563122715e+03
102587,3.2532700747e+03
105801,3.2509985847e+03
108938,3.2509985847e+03
112001,3.2479706746e+03
114993,3.2473550302e+03
117917,3.2468151788e+03
120775,3.2434621431e+03
123572,3.2433353083e+03
126309,3.2402987421e+03
128988,3.2399554903e+03
131611,3.2386884891e+03
134181,3.2381243193e+03
136698,3.2358620646e+03
139165,3.2353884567e+03
141582,3.2345088841e+03
143953,3.2344720525e+03
146279,3.2344715340e+03
148562,3.2340494111e+03
150800,3.2340494111e+03
152996,3.2340024013e+03
155155,3.2337336734e+03
157271,3.2337279859e+03
159352,3.2337279534e+03
161393,3.2337065868e+03
163401,3.2337063984e+03
165371,3.2328582568e+03
167308,3.2328566698e+03
169214,3.2328566698e+03
171084,3.2328566606e+03
172924,3.2328566606e+03
174734,3.2322441266e+03
176515,3.2322441266e+03
178265,3.2320631051e+03
179985,3.2320076874e+03
181678,3.2318290961e+03
183344,3.2316934428e+03
184983,3.2305156374e+03
186596,3.2304820118e+03
188184,3.2295464854e+03
189747,3.2295464854e+03
191285,3.2295407744e+03
192800,3.2292345617e+03
194291,3.2292209127e+03
195760,3.2292209127e+03
197207,3.2292209127e+03
198632,3.2289055675e+03
200032,3.2289028852e+03
201412,3.2289028338e+03
202772,3.2287993711e+03
204113,3.2287993711e+03
205436,3.2287993711e+03
206736,3.2280703518e+03
208016,3.2280516756e+03
209279,3.2280397495e+03
210527,3.2279082281e+03
211752,3.2273921936e+03
212960,3.2273921900e+03
214154,3.2273921899e+03
215329,3.2273921899e+03
216485,3.2273921868e+03
217629,3.2272838935e+03
218754,3.2271316137e+03
219862,3.2271316137e+03
220960,3.2271316137e+03
222035,3.2271316137e+03
223100,3.2271316137e+03
224150,3.2271214710e+03
225183,3.2270913068e+03
226208,3.2270913067e+03
227210,3.2270913067e+03
228207,3.2266826477e+03
229182,3.2266489013e+03
230151,3.2266489013e+03
231101,3.2265918515e+03
232043,3.2265813927e+03
232968,3.2265813927e+03
233885,3.2265636468e+03
234785,3.2265615574e+03
235679,3.2264769015e+03
236554,3.2264612100e+03
237427,3.2263874586e+03
238277,3.2263808232e+03
239127,3.2263808232e+03
239955,3.2263520613e+03
240780,3.2262746177e+03
241590,3.2262229549e+03
242390,3.2262015574e+03
243185,3.2261886075e+03
243960,3.2261602361e+03
244735,3.2261602361e+03
245492,3.2261524665e+03
246242,3.2261479400e+03
246988,3.2261479400e+03
247713,3.2260255147e+03
248438,3.2260236575e+03
249151,3.2260236575e+03
249851,3.2260191332e+03
250551,3.2259407033e+03
251234,3.2259158870e+03
251909,3.2259158870e+03
252584,3.2259158870e+03
253239,3.2258964523e+03
253889,3.2258782681e+03
254539,3.2258693117e+03
255170,3.2258682383e+03
255795,3.2258682383e+03
256420,3.2258682383e+03
257031,3.2258589122e+03
257631,3.2258589122e+03
258231,3.2258281242e+03
258825,3.2258281242e+03
259400,3.2257917909e+03
259975,3.2257855067e+03
260550,3.2257799012e+03
261106,3.2257799012e+03
261656,3.2257799012e+03
262206,3.2257792423e+03
262754,3.2257690170e+03
263279,3.2257667518e+03
263804,3.2257657600e+03
264329,3.2257646164e+03
264849,3.2257646164e+03
265349,3.2257646164e+03
265849,3.2257567111e+03
266349,3.2257567111e+03
266846,3.2257536672e+03
267321,3.2257536672e+03
267796,3.2257531187e+03
268271,3.2257527264e+03
268746,3.2257527264e+03
269201,3.2257495638e+03
269651,3.2257495638e+03
270101,3.2257438246e+03
270551,3.2257435509e+03
270996,3.2257434053e+03
271421,3.2257434053e+03
271846,3.2257426362e+03
272271,3.2257425002e+03
272696,3.2257425002e+03
273113,3.2257425002e+03
273513,3.2257418731e+03
273913,3.2257418731e+03
274313,3.2257418393e+03
274713,3.2257418139e+03
275111,3.2257418139e+03
275486,3.2257405433e+03
275861,3.2257394091e+03
276236,3.2257394091e+03
276611,3.2257394091e+03
276986,3.2257393436e+03
277349,3.2256920275e+03
277699,3.2256885263e+03
278049,3.2256884164e+03
278399,3.2256841355e+03
278749,3.2256816733e+03
279099,3.2256816621e+03
279438,3.2256816621e+03
279763,3.2256793062e+03
280088,3.2256793062e+03
280413,3.2256793062e+03
280738,3.2256793062e+03
281063,3.2256791204e+03
281388,3.2256786229e+03
281691,3.2256786229e+03
281991,3.2256786216e+03
282291,3.2256786216e+03
282591,3.2256786216e+03
282891,3.2256786216e+03
283191,3.2256786216e+03
283491,3.2256737865e+03
283772,3.2256737865e+03
284047,3.2256737858e+03
284322,3.2256737858e+03
284597,3.2256700617e+03
284872,3.2256695201e+03
285147,3.2256695196e+03
285422,3.2256695196e+03
285697,3.2256695196e+03
285949,3.2256695196e+03
286199,3.2256591814e+03
286449,3.2256588654e+03
286699,3.2256588654e+03
286949,3.2256588654e+03
287199,3.2256588652e+03
287449,3.2256588652e+03
287699,3.2256572322e+03
287942,3.2256572322e+03
288167,3.2256572322e+03
288392,3.2256491024e+03
288617,3.2256486559e+03
288842,3.2256485743e+03
289067,3.2256474843e+03
