fe_count,best_error
180,1.2553693169e+03
3177,5.3510606594e+02
5666,5.1627115714e+02
7923,4.8807969682e+02
10018,4.8175536123e+02
11987,4.8042830972e+02
13850,4.8035369226e+02
15625,4.8021095568e+02
17324,4.8001565939e+02
18952,4.7970422118e+02
20521,4.7967026049e+02
22033,4.7967026049e+02
23495,4.7960690149e+02
24909,4.7942260616e+02
26280,4.7939896274e+02
27612,4.7939188745e+02
28903,4.7936523906e+02
30161,4.7936479610e+02
31384,4.7936446465e+02
32575,4.7936189259e+02
33737,4.7933725418e+02
34871,4.7933725418e+02
35977,4.7933553654e+02
37057,4.7933449003e+02
38112,4.7931917220e+02
39143,4.7931797717e+02
40151,4.7931797717e+02
41138,4.7931509280e+02
42105,4.7931388655e+02
43053,4.7931250224e+02
43978,4.7931215322e+02
44884,4.7931208760e+02
45775,4.7931134122e+02
46650,4.7930948651e+02
47502,4.7930948651e+02
48342,4.7930948650e+02
49167,4.7930948640e+02
49972,4.7930948595e+02
50770,4.7930948595e+02
51545,4.7930948595e+02
52312,4.7930936032e+02
53062,4.7930936032e+02
53801,4.7930935152e+02
54526,4.7930906096e+02
55240,4.7930853391e+02
55940,4.7930853391e+02
56631,4.7930852364e+02
57306,4.7930847682e+02
57977,4.7930847682e+02
58627,4.7930847017e+02
59277,4.7930847017e+02
59907,4.7930846532e+02
60532,4.7930846532e+02
61149,4.7930845095e+02
61749,4.7930845088e+02
62349,4.7930845088e+02
62932,4.7930844813e+02
63507,4.7930844813e+02
64082,4.7930844813e+02
64262,4.7930844813e+02
64970,4.7930844813e+02
65520,4.7930844813e+02
65700,4.7930844813e+02
66384,4.7930844813e+02
66909,4.7930844813e+02
67089,4.7930844813e+02
67758,4.7930844813e+02
68258,4.7930844813e+02
68438,4.7930844813e+02
69098,4.7930844813e+02
69577,4.7930844813e+02
69757,4.7930844813e+02
70393,4.7930844813e+02
70868,4.7930844813e+02
71048,4.7930844813e+02
71660,4.7930844813e+02
72110,4.7930844813e+02
72290,4.7930844813e+02
72890,4.7930844813e+02
73315,4.7930844813e+02
73495,4.7930844813e+02
74083,4.7930844813e+02
74507,4.7930844813e+02
74687,4.7930844813e+02
75251,4.7930844813e+02
75651,4.7930844813e+02
75831,4.7930844813e+02
76391,4.7930844813e+02
76766,4.7930844813e+02
76946,4.7930844813e+02
77486,4.7930844813e+02
77861,4.7930844813e+02
78041,4.7930844813e+02
78557,4.7930844813e+02
78907,4.7930844813e+02
79087,4.7930844813e+02
79603,4.7930844813e+02
79953,4.7930844813e+02
80133,4.7930844813e+02
80625,4.7930844813e+02
80950,4.7930844813e+02
81130,4.7930844813e+02
81622,4.7930844813e+02
81947,4.7930844813e+02
82127,4.7930844813e+02
82595,4.7930844813e+02
82895,4.7930844813e+02
83075,4.7930844813e+02
83543,4.7930844813e+02
83843,4.7930844813e+02
84023,4.7930844813e+02
84467,4.7930844813e+02
84742,4.7930844813e+02
84922,4.7930844813e+02
85366,4.7930844813e+02
85641,4.7930844813e+02
85821,4.7930844813e+02
86244,4.7930844813e+02
86494,4.7930844813e+02
86674,4.7930844813e+02
87094,4.7930844813e+02
87344,4.7930844813e+02
87524,4.7930844813e+02
87944,4.7930844813e+02
88182,4.7930844813e+02
88362,4.7930844813e+02
88758,4.7930844813e+02
88983,4.7930844813e+02
89163,4.7930844813e+02
89559,4.7930844813e+02
89784,4.7930844813e+02
89964,4.7930844813e+02
90338,4.7930844813e+02
90538,4.7930844813e+02
90718,4.7930844813e+02
91090,4.7930844813e+02
91290,4.7930844813e+02
91470,4.7930844813e+02
91842,4.7930844813e+02
92042,4.7930844813e+02
92222,4.7930844813e+02
92570,4.7930844813e+02
92745,4.7930844813e+02
92925,4.7930844813e+02
93273,4.7930844813e+02
93448,4.7930844813e+02
93628,4.7930844813e+02
93976,4.7930844813e+02
94151,4.7930844813e+02
94331,4.7930844813e+02
94655,4.7930844813e+02
94805,4.7930844813e+02
94985,4.7930844813e+02
95309,4.7930844813e+02
95459,4.7930844813e+02
95639,4.7930844813e+02
95963,4.7930844813e+02
96113,4.7930844813e+02
96293,4.7930844813e+02
96617,4.7930844813e+02
96745,4.7930844813e+02
96925,4.7930844813e+02
97225,4.7930844813e+02
97350,4.7930844813e+02
97530,4.7930844813e+02
97830,4.7930844813e+02
97955,4.7930844813e+02
98135,4.7930844813e+02
98435,4.7930844813e+02
98560,4.7930844813e+02
98740,4.7930844813e+02
99016,4.7930844813e+02
99116,4.7930844813e+02
99296,4.7930844813e+02
99572,4.7930844813e+02
99672,4.7930844813e+02
99852,4.7930844813e+02
100000,4.7930844813e+02
