variant,dim,func,seed,best_fit,elapsed_s,explore_pct,mean_kappa,effective_threshold,n_explore_agents,err_at_10pct,err_at_25pct,err_at_50pct,err_at_75pct,err_at_100pct
NL-SHADE,10,1,21,0.0,15.61,,,,,3.319477173135965e-07,0.0,0.0,0.0,0.0
NL-SHADE,10,1,12,0.0,15.75,,,,,5.815983286083792e-07,0.0,0.0,0.0,0.0
NL-SHADE,10,1,24,0.0,15.85,,,,,4.0641339182911906e-07,0.0,0.0,0.0,0.0
NL-SHADE,10,1,9,0.0,15.87,,,,,1.0043119118563482e-06,0.0,0.0,0.0,0.0
NL-SHADE,10,1,5,0.0,15.92,,,,,3.640198713128484e-06,0.0,0.0,0.0,0.0
NL-SHADE,10,1,19,0.0,15.97,,,,,3.842154683297849e-08,0.0,0.0,0.0,0.0
NL-SHADE,10,1,18,0.0,16.08,,,,,1.3035025858698646e-07,0.0,0.0,0.0,0.0
NL-SHADE,10,1,14,0.0,16.12,,,,,1.3676906860382587e-06,0.0,0.0,0.0,0.0
NL-SHADE,10,1,15,0.0,16.27,,,,,4.838907443627249e-07,0.0,0.0,0.0,0.0
NL-SHADE,10,1,28,0.0,16.3,,,,,6.990219958424859e-07,0.0,0.0,0.0,0.0
NL-SHADE,10,1,26,0.0,16.5,,,,,1.373226552914275e-06,0.0,0.0,0.0,0.0
NL-SHADE,10,1,27,0.0,16.51,,,,,1.5786275753271184e-07,0.0,0.0,0.0,0.0
NL-SHADE,10,1,11,0.0,16.55,,,,,3.338823830745241e-07,0.0,0.0,0.0,0.0
NL-SHADE,10,1,4,0.0,16.77,,,,,2.923638930951711e-07,0.0,0.0,0.0,0.0
NL-SHADE,10,1,25,0.0,16.87,,,,,2.7254606038695783e-07,0.0,0.0,0.0,0.0
NL-SHADE,10,1,20,0.0,16.88,,,,,8.552465828870481e-07,0.0,0.0,0.0,0.0
NL-SHADE,10,1,2,0.0,16.98,,,,,1.385899508932198e-06,0.0,0.0,0.0,0.0
NL-SHADE,10,2,3,3.986579112347158,17.04,,,,,3.987648290096786,3.986579112347158,3.986579112347158,3.986579112347158,3.986579112347158
NL-SHADE,10,1,8,0.0,17.08,,,,,2.1757927015642053e-07,0.0,0.0,0.0,0.0
NL-SHADE,10,1,6,0.0,17.08,,,,,2.0217169094394194e-07,0.0,0.0,0.0,0.0
NL-SHADE,10,1,16,0.0,17.11,,,,,8.241795512731187e-08,0.0,0.0,0.0,0.0
NL-SHADE,10,2,8,3.986579112347158,17.25,,,,,5.129912797145039,3.986579112347158,3.986579112347158,3.986579112347158,3.986579112347158
NL-SHADE,10,2,22,3.986579112347158,17.36,,,,,4.072696127884228,3.986579112347158,3.986579112347158,3.986579112347158,3.986579112347158
NL-SHADE,10,2,20,8.916101927781312,17.47,,,,,8.916102723198833,8.916101927781312,8.916101927781312,8.916101927781312,8.916101927781312
NL-SHADE,10,2,21,8.916101927781312,17.54,,,,,8.916102603224601,8.916101927781312,8.916101927781312,8.916101927781312,8.916101927781312
NL-SHADE,10,2,18,8.916101927781312,17.63,,,,,8.916124875465869,8.916101927781312,8.916101927781312,8.916101927781312,8.916101927781312
NL-SHADE,10,2,17,3.986579112347158,17.75,,,,,4.009270230869902,3.986579112347158,3.986579112347158,3.986579112347158,3.986579112347158
NL-SHADE,10,2,12,3.986579112347158,17.81,,,,,4.438263110781861,3.986579112347158,3.986579112347158,3.986579112347158,3.986579112347158
NL-SHADE,10,2,9,3.986579112347158,17.89,,,,,3.9887825310618723,3.986579112347158,3.986579112347158,3.986579112347158,3.986579112347158
NL-SHADE,10,2,26,3.986579112347158,17.93,,,,,4.603282881351163,3.986579112347158,3.986579112347158,3.986579112347158,3.986579112347158
NL-SHADE,10,1,10,0.0,18.06,,,,,9.491394109772955e-06,0.0,0.0,0.0,0.0
NL-SHADE,10,2,23,3.986579112347158,18.4,,,,,4.035881038677132,3.986579112347158,3.986579112347158,3.986579112347158,3.986579112347158
NL-SHADE,10,2,6,3.986579112347158,18.56,,,,,3.9868530518593843,3.986579112347158,3.986579112347158,3.986579112347158,3.986579112347158
NL-SHADE,10,5,29,0.0,18.72,,,,,5.484025678015314e-09,0.0,0.0,0.0,0.0
NL-SHADE,10,5,7,0.0,19.26,,,,,4.048388291266747e-10,0.0,0.0,0.0,0.0
NL-SHADE,10,5,6,0.0,19.27,,,,,2.9509692467399873e-09,0.0,0.0,0.0,0.0
NL-SHADE,10,5,12,0.0,19.28,,,,,1.019714090944035e-08,0.0,0.0,0.0,0.0
NL-SHADE,10,5,8,0.0,19.49,,,,,2.7198325369681697e-08,0.0,0.0,0.0,0.0
NL-SHADE,10,1,13,0.0,19.53,,,,,3.177705139023601e-07,0.0,0.0,0.0,0.0
NL-SHADE,10,5,13,0.0,19.49,,,,,6.067466529202648e-10,0.0,0.0,0.0,0.0
NL-SHADE,10,5,20,0.0,19.54,,,,,1.1049405657104217e-07,0.0,0.0,0.0,0.0
NL-SHADE,10,5,23,0.0,19.64,,,,,4.3951217776339035e-08,0.0,0.0,0.0,0.0
NL-SHADE,10,5,19,0.0,19.66,,,,,4.2882675188593566e-10,0.0,0.0,0.0,0.0
NL-SHADE,10,5,3,0.0,19.72,,,,,3.5478251447784714e-09,0.0,0.0,0.0,0.0
NL-SHADE,10,5,14,0.0,19.68,,,,,1.314549535891274e-08,0.0,0.0,0.0,0.0
NL-SHADE,10,5,24,0.0,20.02,,,,,1.5999376046238467e-08,0.0,0.0,0.0,0.0
NL-SHADE,10,2,27,3.986579112347158,20.22,,,,,3.999434659899066,3.986579112347158,3.986579112347158,3.986579112347158,3.986579112347158
NL-SHADE,10,5,26,0.0,20.14,,,,,4.5361048250924796e-10,0.0,0.0,0.0,0.0
NL-SHADE,10,5,5,0.0,20.2,,,,,8.810957297100686e-09,0.0,0.0,0.0,0.0
NL-SHADE,10,5,9,0.0,20.88,,,,,4.3013528738811146e-08,0.0,0.0,0.0,0.0
NL-SHADE,10,1,17,0.0,20.98,,,,,2.9539711476900266e-07,0.0,0.0,0.0,0.0
NL-SHADE,10,2,15,8.916101927781312,21.0,,,,,8.916111857164992,8.916101927781312,8.916101927781312,8.916101927781312,8.916101927781312
NL-SHADE,10,5,27,0.0,20.91,,,,,3.8619418774032965e-10,0.0,0.0,0.0,0.0
NL-SHADE,10,5,25,0.0,21.11,,,,,5.044284989708103e-10,0.0,0.0,0.0,0.0
NL-SHADE,10,6,7,0.26540176133221394,21.41,,,,,4.841782895386814,0.2778190372341669,0.26625682260851136,0.26540944014914203,0.26540176133221394
NL-SHADE,10,5,0,0.0,21.81,,,,,3.7709924072260037e-10,0.0,0.0,0.0,0.0
NL-SHADE,10,1,3,0.0,22.01,,,,,2.3077836885931902e-07,0.0,0.0,0.0,0.0
NL-SHADE,10,6,1,0.41367881284600116,22.27,,,,,3.4872725050652207,0.4490227944081653,0.42014934840517526,0.4136814013829735,0.41367881284600116
NL-SHADE,10,6,2,0.4131876234653191,22.49,,,,,2.0420537386712567,0.47853703551822946,0.41925375579194224,0.4132103905699296,0.4131876234653191
NL-SHADE,10,2,24,3.986579112347158,22.95,,,,,4.052276479580769,3.986579112347158,3.986579112347158,3.986579112347158,3.986579112347158
NL-SHADE,10,6,4,0.3153666879154571,23.15,,,,,2.632975503878697,0.38165855698366613,0.3191795382588225,0.31536862479879346,0.3153666879154571
NL-SHADE,10,5,2,0.0,23.28,,,,,7.029257176327519e-10,0.0,0.0,0.0,0.0
NL-SHADE,10,2,14,3.986579112347158,23.36,,,,,4.614335965855844,3.986579112347158,3.986579112347158,3.986579112347158,3.986579112347158
NL-SHADE,10,3,5,0.0,23.7,,,,,4.888534022029489e-12,0.0,0.0,0.0,0.0
NL-SHADE,10,3,3,0.0,23.98,,,,,1.7053025658242404e-12,0.0,0.0,0.0,0.0
NL-SHADE,10,3,4,0.0,24.08,,,,,1.298303686780855e-10,0.0,0.0,0.0,0.0
NL-SHADE,10,5,18,0.0,24.06,,,,,1.8005721358349547e-09,0.0,0.0,0.0,0.0
NL-SHADE,10,3,15,0.0,24.16,,,,,8.981260180007666e-12,0.0,0.0,0.0,0.0
NL-SHADE,10,3,22,0.0,24.16,,,,,2.5011104298755527e-12,0.0,0.0,0.0,0.0
NL-SHADE,10,3,29,0.0,24.58,,,,,1.3642420526593924e-11,0.0,0.0,0.0,0.0
NL-SHADE,10,3,2,0.0,24.68,,,,,3.183231456205249e-12,0.0,0.0,0.0,0.0
NL-SHADE,10,3,23,0.0,24.74,,,,,1.1368683772161603e-12,0.0,0.0,0.0,0.0
NL-SHADE,10,3,13,0.0,24.75,,,,,2.2737367544323206e-12,0.0,0.0,0.0,0.0
NL-SHADE,10,3,17,0.0,24.82,,,,,6.480149750132114e-12,0.0,0.0,0.0,0.0
NL-SHADE,10,3,12,0.0,25.0,,,,,1.2505552149377763e-12,0.0,0.0,0.0,0.0
NL-SHADE,10,3,26,0.0,25.21,,,,,1.4097167877480388e-11,0.0,0.0,0.0,0.0
NL-SHADE,10,5,17,0.0,25.27,,,,,8.844835974741727e-10,0.0,0.0,0.0,0.0
NL-SHADE,10,1,23,0.0,25.75,,,,,7.47465378481138e-08,0.0,0.0,0.0,0.0
NL-SHADE,10,3,24,0.0,25.8,,,,,3.637978807091713e-12,0.0,0.0,0.0,0.0
NL-SHADE,10,2,7,3.986579112347158,26.68,,,,,4.1464102700225,3.986579112347158,3.986579112347158,3.986579112347158,3.986579112347158
NL-SHADE,10,5,11,0.0,27.46,,,,,1.933699422806967e-09,0.0,0.0,0.0,0.0
NL-SHADE,10,5,21,0.0,27.42,,,,,2.1188043319853023e-08,0.0,0.0,0.0,0.0
NL-SHADE,10,2,25,3.986579112347158,27.54,,,,,3.9931534885590168,3.986579112347158,3.986579112347158,3.986579112347158,3.986579112347158
NL-SHADE,10,1,0,0.0,27.63,,,,,4.477697643778811e-07,0.0,0.0,0.0,0.0
NL-SHADE,10,1,22,0.0,28.04,,,,,1.2739492376567796e-06,0.0,0.0,0.0,0.0
NL-SHADE,10,1,29,0.0,28.23,,,,,3.4479836585887824e-07,0.0,0.0,0.0,0.0
NL-SHADE,10,1,7,0.0,28.49,,,,,6.455841798924666e-07,0.0,0.0,0.0,0.0
NL-SHADE,10,1,1,0.0,28.69,,,,,9.92036461866519e-08,0.0,0.0,0.0,0.0
NL-SHADE,10,2,4,3.986579112347158,28.78,,,,,4.177677852607189,3.986579112347158,3.986579112347158,3.986579112347158,3.986579112347158
NL-SHADE,10,2,13,8.916101927781312,28.8,,,,,8.916102281551503,8.916101927781312,8.916101927781312,8.916101927781312,8.916101927781312
NL-SHADE,10,2,5,3.986579112347158,28.86,,,,,3.9869389679064966,3.986579112347158,3.986579112347158,3.986579112347158,3.986579112347158
NL-SHADE,10,2,2,3.986579112347158,29.16,,,,,4.002323156651755,3.986579112347158,3.986579112347158,3.986579112347158,3.986579112347158
NL-SHADE,10,5,15,0.0,29.13,,,,,1.0144276529899798e-09,0.0,0.0,0.0,0.0
NL-SHADE,10,2,19,3.986579112347158,29.29,,,,,5.042836062572121,3.986579112347158,3.986579112347158,3.986579112347158,3.986579112347158
NL-SHADE,10,2,10,8.916101927781312,29.6,,,,,8.916102152241479,8.916101927781312,8.916101927781312,8.916101927781312,8.916101927781312
NL-SHADE,10,2,1,3.986579112347158,29.61,,,,,4.04744081362179,3.986579112347158,3.986579112347158,3.986579112347158,3.986579112347158
NL-SHADE,10,2,0,3.986579112347158,29.74,,,,,4.001315605636478,3.986579112347158,3.986579112347158,3.986579112347158,3.986579112347158
NL-SHADE,10,2,11,3.986579112347158,30.15,,,,,6.633783808922544,3.986579112347158,3.986579112347158,3.986579112347158,3.986579112347158
NL-SHADE,10,2,16,8.916101927781312,30.27,,,,,8.916102901000727,8.916101927781312,8.916101927781312,8.916101927781312,8.916101927781312
NL-SHADE,10,4,14,14.000000000642103,30.45,,,,,16.30349368653617,14.001532189820523,14.000004890515129,14.000000062620643,14.000000000642103
NL-SHADE,10,4,20,12.000000000000455,30.45,,,,,21.65371341081186,12.02743403490365,12.00033888994085,12.00001801741007,12.000000000000455
NL-SHADE,10,4,23,16.000000000000227,30.5,,,,,17.09474464160337,16.00009388477497,16.00000902398665,16.000001982472327,16.000000000000227
NL-SHADE,10,4,2,14.000000001405397,30.6,,,,,26.987602404647987,14.008962383322228,14.000026334268455,14.000003188045298,14.000000001405397
NL-SHADE,10,4,27,16.00000000635623,30.6,,,,,20.230861837149064,16.164356726838605,16.000994517251684,16.00006710244486,16.00000000635623
NL-SHADE,10,4,21,10.000000253858957,30.63,,,,,16.038689353783298,10.01233370488967,10.00077565227889,10.000073222311698,10.000000253858957
NL-SHADE,10,4,28,10.000000000000114,30.67,,,,,14.435169210237063,10.018859213935116,10.000026677096457,10.000019934066813,10.000000000000114
NL-SHADE,10,2,28,3.986579112347158,30.77,,,,,3.989956706047508,3.986579112347158,3.986579112347158,3.986579112347158,3.986579112347158
NL-SHADE,10,4,26,20.000000000367777,30.77,,,,,23.69779737056922,20.003002587250194,20.000018469957013,20.000002013411063,20.000000000367777
NL-SHADE,10,4,13,10.000002158663051,30.81,,,,,15.134316228096623,10.119216149965382,10.002123999166315,10.000030517024584,10.000002158663051
NL-SHADE,10,4,7,14.000000000346063,31.38,,,,,20.067537078761347,14.022027397792272,14.000050125713983,14.000002736655233,14.000000000346063
NL-SHADE,10,4,11,8.000004285806426,31.39,,,,,23.023746335482656,8.017141384482898,8.001376807047109,8.00004234194455,8.000004285806426
NL-SHADE,10,4,4,14.00000008418806,31.48,,,,,30.631591121328483,14.033377895477201,14.000063517970716,14.000013634577158,14.00000008418806
NL-SHADE,10,2,29,8.916101927781312,31.55,,,,,8.91610499010909,8.916101927781312,8.916101927781312,8.916101927781312,8.916101927781312
NL-SHADE,10,4,10,12.000000003074888,31.56,,,,,20.612795115512085,12.016174663602555,12.000017975462924,12.00000608906123,12.000000003074888
NL-SHADE,10,4,0,10.000003608545285,31.6,,,,,17.690174489772176,10.076400669774102,10.001269650124982,10.000187327414778,10.000003608545285
NL-SHADE,10,4,17,8.000000515041165,31.65,,,,,13.184278243764766,8.088455850850778,8.00050265772984,8.000048417531161,8.000000515041165
NL-SHADE,10,4,24,10.000000170568228,32.06,,,,,15.42268052168572,10.01287590096706,10.000497508227113,10.000009899494785,10.000000170568228
NL-SHADE,10,4,5,14.000000000456566,32.15,,,,,21.62295450234535,14.028428123418166,14.000187139961554,14.00000525708856,14.000000000456566
NL-SHADE,10,4,8,14.000008248688005,32.22,,,,,22.102787426600344,14.232900069775155,14.004232124775854,14.000342836092159,14.000008248688005
NL-SHADE,10,4,15,18.000000072835178,32.49,,,,,26.0,18.00528081509924,18.000169971153355,18.000010298720326,18.000000072835178
NL-SHADE,10,4,16,12.000000114299041,32.71,,,,,30.086218389763076,12.00369550706057,12.000691413172945,12.00000651174878,12.000000114299041
NL-SHADE,10,5,16,0.0,33.04,,,,,1.8690116121433675e-10,0.0,0.0,0.0,0.0
NL-SHADE,10,6,15,0.46684916956155575,17.55,,,,,2.875484362189354,0.46826877702142156,0.46692741509423286,0.46684917429911366,0.46684916956155575
NL-SHADE,10,6,10,0.46076441207173957,17.91,,,,,2.864968162316245,0.47217606793037703,0.46277607742649707,0.46077279335599997,0.46076441207173957
NL-SHADE,10,5,4,0.0,33.6,,,,,8.616325430921279e-09,0.0,0.0,0.0,0.0
NL-SHADE,10,6,12,0.21294940008465346,17.89,,,,,2.592088987235684,0.3171095307286578,0.24431053251032608,0.21294968289544158,0.21294940008465346
NL-SHADE,10,6,14,0.49624596601461235,17.84,,,,,2.4496186703856893,0.49660736718055887,0.4962510183274844,0.49624596601461235,0.49624596601461235
NL-SHADE,10,5,10,0.0,33.92,,,,,1.6185481399588753e-08,0.0,0.0,0.0,0.0
NL-SHADE,10,6,13,0.47597709323576964,18.1,,,,,3.2887934544128257,0.49105550704211964,0.47926441840536427,0.47597946475138997,0.47597709323576964
NL-SHADE,10,6,17,0.4998371871695326,17.94,,,,,1.9897289425994131,0.4999776296149321,0.49987858480358227,0.49983721807097936,0.4998371871695326
NL-SHADE,10,5,28,0.0,34.1,,,,,7.934204404591583e-10,0.0,0.0,0.0,0.0
NL-SHADE,10,6,16,0.04703846120878552,18.42,,,,,3.3322115304888484,0.13117842298152027,0.05564788399215104,0.048396292029110555,0.04703846120878552
NL-SHADE,10,6,22,0.4701704967112619,17.98,,,,,2.1540955584443964,0.48938285438589446,0.47022200920355317,0.4701705710999704,0.4701704967112619
NL-SHADE,10,6,18,0.21227817187400433,18.29,,,,,2.588439679565454,0.26148176675110335,0.2166421571769206,0.21228120953196594,0.21227817187400433
NL-SHADE,10,5,1,0.0,34.55,,,,,1.2079794942110311e-08,0.0,0.0,0.0,0.0
NL-SHADE,10,6,20,0.495055071616207,18.12,,,,,1.5463094092651772,0.4970420391987318,0.4954934637819406,0.49506113355164416,0.495055071616207
NL-SHADE,10,6,21,0.4996926541718949,18.19,,,,,3.3735538152734534,0.49975998304876157,0.49969270067481375,0.4996926542823985,0.4996926541718949
NL-SHADE,10,6,29,0.2094336874004057,17.79,,,,,3.41642277843016,0.2458544879600595,0.21439425173548443,0.20947345197987488,0.2094336874004057
NL-SHADE,10,6,27,0.1665559574460076,17.84,,,,,2.601301842383691,0.21260128744825124,0.17323881756828996,0.16655664601171338,0.1665559574460076
NL-SHADE,10,6,24,0.45178460628676476,18.04,,,,,1.2248691650540877,0.4644949617656948,0.45565356943461666,0.45179159713416084,0.45178460628676476
NL-SHADE,10,6,19,0.4796340910809249,18.62,,,,,3.7251698750169453,0.4881345616765884,0.48072979278958883,0.4796755871025198,0.4796340910809249
NL-SHADE,10,5,22,0.0,34.99,,,,,1.9992967281723395e-09,0.0,0.0,0.0,0.0
NL-SHADE,10,3,27,0.0,35.08,,,,,1.2732925824820995e-11,0.0,0.0,0.0,0.0
NL-SHADE,10,6,23,0.49362653656089606,18.44,,,,,1.629070635010521,0.4969246143680266,0.49458628334014065,0.49363284535502316,0.49362653656089606
NL-SHADE,10,4,9,14.0000000416494,35.25,,,,,21.356031529135407,14.066339294494583,14.000115862154985,14.00000349742254,14.0000000416494
NL-SHADE,10,6,26,0.3835565191302521,18.61,,,,,1.7511489438857097,0.4179975747745175,0.39049570637143916,0.38370791575357543,0.3835565191302521
NL-SHADE,10,6,28,0.4995767860830256,18.68,,,,,1.489464454373092,0.49975885034450584,0.4996111758753159,0.4995769869344713,0.4995767860830256
NL-SHADE,10,6,25,0.4411698013661862,18.95,,,,,2.2055541435818213,0.45102786224333613,0.442336038208623,0.44117015302913387,0.4411698013661862
NL-SHADE,10,3,18,0.0,36.35,,,,,6.821210263296962e-12,0.0,0.0,0.0,0.0
NL-SHADE,10,6,9,0.49147666535100143,36.49,,,,,2.8146454449508838,0.49893778629189,0.4925105579909541,0.49147779363556765,0.49147666535100143
NL-SHADE,10,3,20,0.0,36.84,,,,,9.094947017729282e-13,0.0,0.0,0.0,0.0
NL-SHADE,10,3,16,0.0,36.87,,,,,2.1600499167107046e-12,0.0,0.0,0.0,0.0
NL-SHADE,10,6,6,0.3946196918705027,36.94,,,,,3.7265312334318423,0.45407209738004894,0.4051810144603678,0.3948380098481721,0.3946196918705027
NL-SHADE,10,6,0,0.28988587612184347,36.97,,,,,1.3791655000845822,0.32901338654619394,0.2913751244323066,0.2898902799136067,0.28988587612184347
NL-SHADE,10,3,0,0.0,37.11,,,,,1.1368683772161603e-12,0.0,0.0,0.0,0.0
NL-SHADE,10,4,12,10.00000032080095,37.18,,,,,21.253117848338434,10.082908240643746,10.000678787329207,10.000013750975086,10.00000032080095
NL-SHADE,10,6,8,0.47058762843448676,37.17,,,,,2.1443826113807063,0.4816802312736854,0.4715645643689186,0.47058789012294255,0.47058762843448676
NL-SHADE,10,3,28,0.0,37.3,,,,,3.183231456205249e-12,0.0,0.0,0.0,0.0
NL-SHADE,10,6,3,0.11865147725416136,37.46,,,,,1.3345880261006187,0.19238927495416647,0.12531585530518896,0.1186520175865553,0.11865147725416136
NL-SHADE,10,6,5,0.4981004807211775,37.52,,,,,3.692469154267201,0.4992782687784256,0.49871932842756905,0.49810252786210185,0.4981004807211775
NL-SHADE,10,3,8,0.0,37.64,,,,,1.3642420526593924e-12,0.0,0.0,0.0,0.0
NL-SHADE,10,3,6,0.0,37.91,,,,,7.958078640513122e-13,0.0,0.0,0.0,0.0
NL-SHADE,10,3,10,0.0,37.93,,,,,1.4779288903810084e-12,0.0,0.0,0.0,0.0
NL-SHADE,10,3,9,0.0,37.94,,,,,5.343281372915953e-12,0.0,0.0,0.0,0.0
NL-SHADE,10,3,21,0.0,38.01,,,,,1.944044925039634e-11,0.0,0.0,0.0,0.0
NL-SHADE,10,3,7,0.0,38.24,,,,,1.5916157281026244e-12,0.0,0.0,0.0,0.0
NL-SHADE,10,3,19,0.0,38.55,,,,,1.0231815394945443e-12,0.0,0.0,0.0,0.0
NL-SHADE,10,3,1,0.0,38.67,,,,,2.2737367544323206e-13,0.0,0.0,0.0,0.0
NL-SHADE,10,3,25,0.0,38.76,,,,,1.4438228390645236e-11,0.0,0.0,0.0,0.0
NL-SHADE,10,4,18,14.0,38.77,,,,,25.504632998204784,14.009492799697114,14.000021267959482,14.000014466151015,14.0
NL-SHADE,10,3,11,0.0,38.96,,,,,2.3874235921539366e-12,0.0,0.0,0.0,0.0
NL-SHADE,10,3,14,0.0,39.91,,,,,3.410605131648481e-12,0.0,0.0,0.0,0.0
NL-SHADE,10,4,19,12.000000119824335,45.69,,,,,23.939778752566212,12.018262333305643,12.000660279324961,12.000047701682547,12.000000119824335
NL-SHADE,10,6,11,0.41220816977534014,30.4,,,,,3.2443525130220223,0.4566585858317467,0.43423576749978565,0.43182747512582864,0.41220816977534014
NL-SHADE,10,4,3,16.000000217162892,47.27,,,,,19.264116192246433,16.0081198311874,16.00019972098039,16.000033196979302,16.000000217162892
NL-SHADE,10,4,22,12.000000000101181,49.1,,,,,25.10908587478923,16.023091217253068,16.0005115568556,16.00008892970402,12.000000000101181
NL-SHADE,10,4,29,10.000002880881993,49.38,,,,,23.51659655803155,10.265530191525386,10.003127549088276,10.000060098027461,10.000002880881993
NL-SHADE,10,4,25,10.000002249843078,49.69,,,,,17.337051486843734,10.402877472549562,10.002003318854008,10.0004390574245,10.000002249843078
NL-SHADE,10,4,6,10.0000001686916,49.7,,,,,18.749195430538975,10.23958204541725,10.002202045915851,10.000061846767494,10.0000001686916
NL-SHADE,10,4,1,10.000000397350277,50.09,,,,,17.253431968355585,10.050760126542173,10.000387788940202,10.00007047586746,10.000000397350277
NL-SHADE,10,9,2,0.0,36.22,,,,,0.0006661290635747719,4.547473508864641e-13,0.0,0.0,0.0
NL-SHADE,10,9,12,4.547473508864641e-13,36.08,,,,,0.0014466501356764638,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
NL-SHADE,10,9,21,4.547473508864641e-13,34.99,,,,,0.002606665897019411,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
NL-SHADE,10,9,23,4.547473508864641e-13,35.36,,,,,0.0005134493817422481,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
NL-SHADE,10,9,20,0.0,35.6,,,,,0.0011461954759397486,0.0,0.0,0.0,0.0
NL-SHADE,10,9,24,0.0,35.48,,,,,0.0005881802949261328,4.547473508864641e-13,0.0,0.0,0.0
NL-SHADE,10,9,27,4.547473508864641e-13,35.44,,,,,0.0006565288895217236,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
NL-SHADE,10,9,19,0.0,36.11,,,,,0.0007243354684760561,0.0,0.0,0.0,0.0
NL-SHADE,10,9,25,0.0,35.9,,,,,0.005678734340563096,0.0,0.0,0.0,0.0
NL-SHADE,10,9,28,4.547473508864641e-13,35.77,,,,,0.000995929849523236,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
NL-SHADE,10,9,22,0.0,36.06,,,,,0.000710335794792627,0.0,0.0,0.0,0.0
NL-SHADE,10,9,29,4.547473508864641e-13,35.46,,,,,0.0006226108453120105,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
NL-SHADE,10,10,1,220.8726497489797,36.6,,,,,220.87265045124104,220.8726497489797,220.8726497489797,220.8726497489797,220.8726497489797
NL-SHADE,10,10,4,220.8726497489797,36.85,,,,,220.8726741149776,220.8726497489797,220.8726497489797,220.8726497489797,220.8726497489797
NL-SHADE,10,10,0,220.87264974897926,37.64,,,,,220.87688432678488,220.87264974897926,220.87264974897926,220.87264974897926,220.87264974897926
NL-SHADE,10,10,6,220.8726497489797,37.04,,,,,220.87265925237625,220.8726497489797,220.8726497489797,220.8726497489797,220.8726497489797
NL-SHADE,10,9,26,4.547473508864641e-13,38.36,,,,,0.000520271687037166,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
NL-SHADE,10,10,7,220.87264974897926,37.4,,,,,220.87265393595362,220.8726497489797,220.87264974897926,220.87264974897926,220.87264974897926
NL-SHADE,10,10,3,223.00036741867052,38.0,,,,,223.00057917214826,223.00036741867052,223.00036741867052,223.00036741867052,223.00036741867052
NL-SHADE,10,10,10,220.87264974897926,36.86,,,,,220.87278824590294,220.87264974897926,220.87264974897926,220.87264974897926,220.87264974897926
NL-SHADE,10,10,8,221.12205728252366,37.71,,,,,221.12206815150512,221.12205728252366,221.12205728252366,221.12205728252366,221.12205728252366
NL-SHADE,10,10,19,220.8726497489797,36.29,,,,,220.87265016050696,220.8726497489797,220.8726497489797,220.8726497489797,220.8726497489797
NL-SHADE,10,10,12,220.87264974897926,36.94,,,,,220.8726643148775,220.87264974897926,220.87264974897926,220.87264974897926,220.87264974897926
NL-SHADE,10,10,13,220.87264974897926,37.02,,,,,220.87325604144598,220.87264974897926,220.87264974897926,220.87264974897926,220.87264974897926
NL-SHADE,10,10,5,220.8726497489797,38.91,,,,,220.87266023521988,220.8726497489797,220.8726497489797,220.8726497489797,220.8726497489797
NL-SHADE,10,10,15,220.87264974897926,36.92,,,,,220.8726505101422,220.87264974897926,220.87264974897926,220.87264974897926,220.87264974897926
NL-SHADE,10,10,16,221.12205728252366,37.02,,,,,221.12205771429672,221.12205728252366,221.12205728252366,221.12205728252366,221.12205728252366
NL-SHADE,10,10,27,222.15165065229576,36.16,,,,,222.15166483481562,222.15165065229576,222.15165065229576,222.15165065229576,222.15165065229576
NL-SHADE,10,10,23,220.87264974897926,36.54,,,,,220.87265192046016,220.87264974897926,220.87264974897926,220.87264974897926,220.87264974897926
NL-SHADE,10,10,26,220.8726497489797,36.58,,,,,220.87367341478466,220.8726497489797,220.8726497489797,220.8726497489797,220.8726497489797
NL-SHADE,10,10,22,220.8726497489797,36.96,,,,,220.8726635664143,220.8726497489797,220.8726497489797,220.8726497489797,220.8726497489797
NL-SHADE,10,10,21,220.8726497489797,37.01,,,,,220.8726503489097,220.8726497489797,220.8726497489797,220.8726497489797,220.8726497489797
NL-SHADE,10,10,25,220.8726497489797,36.95,,,,,220.87273497908473,220.8726497489797,220.8726497489797,220.8726497489797,220.8726497489797
NL-SHADE,10,10,28,222.15165065229576,36.74,,,,,222.1516513107872,222.15165065229576,222.15165065229576,222.15165065229576,222.15165065229576
NL-SHADE,10,10,18,220.8726497489797,37.84,,,,,220.87268663717805,220.8726497489797,220.8726497489797,220.8726497489797,220.8726497489797
NL-SHADE,10,10,29,220.8726497489797,37.19,,,,,220.8726499770778,220.8726497489797,220.8726497489797,220.8726497489797,220.8726497489797
NL-SHADE,10,10,9,221.12205728252366,40.44,,,,,221.12205898933598,221.12205728252366,221.12205728252366,221.12205728252366,221.12205728252366
