variant,dim,func,seed,best_fit,elapsed_s,explore_pct,mean_kappa,effective_threshold,n_explore_agents,err_at_10pct,err_at_25pct,err_at_50pct,err_at_75pct,err_at_100pct
NL-SHADE,10,3,5,0.0,24.19,,,,,3.9676706364843994e-11,0.0,0.0,0.0,0.0
NL-SHADE,10,1,12,0.0,24.38,,,,,9.600984185453854e-08,0.0,0.0,0.0,0.0
NL-SHADE,10,3,1,0.0,24.5,,,,,9.094947017729282e-13,0.0,0.0,0.0,0.0
NL-SHADE,10,3,23,0.0,24.68,,,,,4.320099833421409e-12,0.0,0.0,0.0,0.0
NL-SHADE,10,5,0,0.0,24.81,,,,,1.4597389963455498e-10,0.0,0.0,0.0,0.0
NL-SHADE,10,1,20,0.0,25.06,,,,,1.7645251091380487e-06,0.0,0.0,0.0,0.0
NL-SHADE,10,3,27,0.0,25.11,,,,,3.410605131648481e-12,0.0,0.0,0.0,0.0
NL-SHADE,10,3,21,0.0,25.85,,,,,1.1368683772161603e-12,0.0,0.0,0.0,0.0
NL-SHADE,10,1,13,0.0,25.91,,,,,1.862997578427894e-08,0.0,0.0,0.0,0.0
NL-SHADE,10,1,26,0.0,26.26,,,,,6.954209652576537e-07,0.0,0.0,0.0,0.0
NL-SHADE,10,3,9,0.0,26.56,,,,,1.5120349416974932e-11,0.0,0.0,0.0,0.0
NL-SHADE,10,1,10,0.0,26.86,,,,,2.2706780100634205e-07,0.0,0.0,0.0,0.0
NL-SHADE,10,5,22,0.0,26.98,,,,,7.158973858167883e-09,0.0,0.0,0.0,0.0
NL-SHADE,10,5,6,0.0,26.99,,,,,5.520632839761674e-10,0.0,0.0,0.0,0.0
NL-SHADE,10,2,1,3.986579112347158,27.07,,,,,5.715625706732283,3.986579112347158,3.986579112347158,3.986579112347158,3.986579112347158
NL-SHADE,10,1,18,0.0,27.09,,,,,5.877217290617409e-07,0.0,0.0,0.0,0.0
NL-SHADE,10,1,4,0.0,27.15,,,,,8.075485879999178e-07,0.0,0.0,0.0,0.0
NL-SHADE,10,1,16,0.0,27.23,,,,,6.802366669944604e-08,0.0,0.0,0.0,0.0
NL-SHADE,10,1,6,0.0,27.28,,,,,1.0125734206667403e-07,0.0,0.0,0.0,0.0
NL-SHADE,10,2,12,3.986579112347158,28.12,,,,,3.991537609756506,3.986579112347158,3.986579112347158,3.986579112347158,3.986579112347158
NL-SHADE,10,3,22,0.0,28.15,,,,,1.1368683772161603e-12,0.0,0.0,0.0,0.0
NL-SHADE,10,1,14,0.0,28.55,,,,,1.2976846619494609e-07,0.0,0.0,0.0,0.0
NL-SHADE,10,2,2,3.986579112347158,28.63,,,,,3.9874191135809838,3.986579112347158,3.986579112347158,3.986579112347158,3.986579112347158
NL-SHADE,10,2,25,3.986579112347158,29.04,,,,,3.9881153478992246,3.986579112347158,3.986579112347158,3.986579112347158,3.986579112347158
NL-SHADE,10,2,26,3.986579112347158,29.39,,,,,4.246644076179166,3.986579112347158,3.986579112347158,3.986579112347158,3.986579112347158
NL-SHADE,10,2,11,3.986579112347158,29.54,,,,,3.987844034429429,3.986579112347158,3.986579112347158,3.986579112347158,3.986579112347158
NL-SHADE,10,2,15,8.916101927781312,30.04,,,,,8.916103406733612,8.916101927781312,8.916101927781312,8.916101927781312,8.916101927781312
NL-SHADE,10,2,13,8.916101927781312,30.11,,,,,8.916102030422792,8.916101927781312,8.916101927781312,8.916101927781312,8.916101927781312
NL-SHADE,10,4,16,10.000001653195113,30.31,,,,,12.883368067462243,10.017688107795834,10.00181879298907,10.000142911409739,10.000001653195113
NL-SHADE,10,4,8,18.00000000348541,30.44,,,,,24.000095970832604,18.021021241587277,18.00008649162021,18.00001067575522,18.00000000348541
NL-SHADE,10,4,27,14.000004123772555,30.46,,,,,19.184084888006737,14.298765180976943,14.006258923323685,14.000471870659567,14.000004123772555
NL-SHADE,10,2,23,8.916101927781312,30.53,,,,,8.916103503272439,8.916101927781312,8.916101927781312,8.916101927781312,8.916101927781312
NL-SHADE,10,4,18,14.00000276802848,30.63,,,,,22.106864827953586,14.124456528465771,14.000272818007033,14.000034237837099,14.00000276802848
NL-SHADE,10,2,17,3.986579112347158,30.75,,,,,4.017042512301657,3.986579112347158,3.986579112347158,3.986579112347158,3.986579112347158
NL-SHADE,10,4,15,8.000002712298055,30.74,,,,,20.726831677960035,8.236720789060655,8.00121622353231,8.000173627689719,8.000002712298055
NL-SHADE,10,2,8,3.986579112347158,30.78,,,,,3.9870522073949246,3.986579112347158,3.986579112347158,3.986579112347158,3.986579112347158
NL-SHADE,10,4,6,6.0,30.8,,,,,23.621736161008016,16.028960047133523,6.009939961547275,6.00003247003383,6.0
NL-SHADE,10,2,22,3.986579112347158,30.81,,,,,3.987408648590531,3.986579112347158,3.986579112347158,3.986579112347158,3.986579112347158
NL-SHADE,10,4,17,8.000003901998866,30.95,,,,,18.56602458853979,8.146479992535092,8.002483620806856,8.00014478519563,8.000003901998866
NL-SHADE,10,6,0,0.4998466823262788,31.01,,,,,2.537841890318532,0.49993430439121767,0.4998569873832821,0.49984668347565275,0.4998466823262788
NL-SHADE,10,4,12,4.000006556422591,31.04,,,,,16.30381769224607,4.11493798276183,4.009168352339998,4.000679799842146,4.000006556422591
NL-SHADE,10,4,26,14.000000000006821,31.12,,,,,16.19905951598321,14.004806534146724,14.000009915104442,14.000000905550564,14.000000000006821
NL-SHADE,10,4,21,8.0,31.17,,,,,13.038407423401054,8.14970221942258,8.00098030877416,8.0001840353234,8.0
NL-SHADE,10,4,3,10.00000054108773,31.17,,,,,20.5165471929987,10.214701790856566,10.000775819180376,10.000060442065774,10.00000054108773
NL-SHADE,10,4,9,10.000000081971507,31.35,,,,,24.397395013538926,10.262368703775792,10.001844544894652,10.00018790894444,10.000000081971507
NL-SHADE,10,5,11,0.0,31.39,,,,,2.899582796089817e-09,0.0,0.0,0.0,0.0
NL-SHADE,10,5,19,0.0,31.62,,,,,9.724658411869314e-09,0.0,0.0,0.0,0.0
NL-SHADE,10,4,23,12.000019758952249,31.71,,,,,16.856890107795948,12.5065671086968,12.005376981943755,12.00047064212447,12.000019758952249
NL-SHADE,10,4,0,12.0,31.88,,,,,22.243433722996087,13.41523248180431,12.007722913551106,12.000010309035815,12.0
NL-SHADE,10,3,13,0.0,31.93,,,,,6.707523425575346e-12,0.0,0.0,0.0,0.0
NL-SHADE,10,3,19,0.0,32.21,,,,,9.094947017729282e-13,0.0,0.0,0.0,0.0
NL-SHADE,10,4,24,10.000000655552071,32.27,,,,,26.497726810445215,10.10204520254581,10.000266207901063,10.000035585437104,10.000000655552071
NL-SHADE,10,3,17,0.0,32.47,,,,,7.503331289626658e-12,0.0,0.0,0.0,0.0
NL-SHADE,10,2,28,8.916101927781312,32.49,,,,,8.91610235241842,8.916101927781312,8.916101927781312,8.916101927781312,8.916101927781312
NL-SHADE,10,4,20,18.000000240942768,32.49,,,,,22.06894337623089,18.000810511300415,18.000036126348732,18.000019260782096,18.000000240942768
NL-SHADE,10,3,11,0.0,32.96,,,,,4.092726157978177e-11,0.0,0.0,0.0,0.0
NL-SHADE,10,6,10,0.2810804032581018,17.48,,,,,2.604581291888735,0.42900569319567694,0.31018454682066476,0.28108142231053534,0.2810804032581018
NL-SHADE,10,6,11,0.49999008035229053,17.61,,,,,2.6361648484098623,0.49999970617272993,0.4999942486508644,0.4999900811576481,0.49999008035229053
NL-SHADE,10,3,29,0.0,33.3,,,,,2.1975665731588379e-10,0.0,0.0,0.0,0.0
NL-SHADE,10,3,14,0.0,33.37,,,,,3.069544618483633e-12,0.0,0.0,0.0,0.0
NL-SHADE,10,5,4,0.0,33.38,,,,,7.155449566198513e-10,0.0,0.0,0.0,0.0
NL-SHADE,10,4,1,6.0000270272772696,33.55,,,,,19.032649117221467,6.20115530677765,6.010222701946077,6.000590544148508,6.0000270272772696
NL-SHADE,10,4,14,10.000004591880383,33.7,,,,,16.056037839297005,10.379346070226006,10.002091496957405,10.000356059365345,10.000004591880383
NL-SHADE,10,5,7,0.0,33.72,,,,,7.134644874895457e-09,0.0,0.0,0.0,0.0
NL-SHADE,10,6,13,0.48343982716528444,17.9,,,,,2.275637536469503,0.49034215281290017,0.48397319119249005,0.48345275789893094,0.48343982716528444
NL-SHADE,10,6,14,0.2831941604579242,18.11,,,,,3.2247709569167,0.3950147930154344,0.28448316533376783,0.28319558320617944,0.2831941604579242
NL-SHADE,10,4,22,12.00000006566404,34.02,,,,,20.284843819732714,12.000800964716632,12.000074475341535,12.000020166273885,12.00000006566404
NL-SHADE,10,6,12,0.48897241622375986,18.37,,,,,3.360535245447636,0.495442760806327,0.49115321710587523,0.4897758054635233,0.48897241622375986
NL-SHADE,10,6,17,0.49250438394278717,18.21,,,,,2.094400813903121,0.4953859523495794,0.49300191856877973,0.49250691133920554,0.49250438394278717
NL-SHADE,10,5,8,0.0,34.41,,,,,3.0146338758640923e-09,0.0,0.0,0.0,0.0
NL-SHADE,10,6,22,0.40109052679713386,17.42,,,,,1.0772436434917836,0.43984070755573157,0.40696813327372183,0.401116181772295,0.40109052679713386
NL-SHADE,10,6,15,0.49990503102480943,18.67,,,,,4.060887307741723,0.49996349890102465,0.49991726033363193,0.4999051162367323,0.49990503102480943
NL-SHADE,10,6,18,0.2747694347917786,18.4,,,,,3.346276314886609,0.3747506548857018,0.2983285646694185,0.2751406889433383,0.2747694347917786
NL-SHADE,10,6,19,0.3313204846613189,18.17,,,,,3.357960277463235,0.47573108828873956,0.3543630012329686,0.33137286043802305,0.3313204846613189
NL-SHADE,10,5,28,0.0,34.79,,,,,4.0597569750389084e-09,0.0,0.0,0.0,0.0
NL-SHADE,10,6,25,0.4616109546266216,17.86,,,,,4.780712822740725,0.47833248112237925,0.4628659765151042,0.4616211755289896,0.4616109546266216
NL-SHADE,10,6,27,0.46479405602713086,17.75,,,,,2.2386000068756857,0.47664358698648357,0.46506056589032596,0.4648055380473579,0.46479405602713086
NL-SHADE,10,6,29,0.4017568783228853,17.77,,,,,1.997927592140286,0.4442441629464611,0.405952208800727,0.4017570613971202,0.4017568783228853
NL-SHADE,10,6,23,0.4285825910408221,18.09,,,,,1.8397910160033462,0.46076991824224933,0.4417530480689038,0.4285977670090233,0.4285825910408221
NL-SHADE,10,6,28,0.4394912495565677,18.1,,,,,2.58744800391014,0.45822369831057586,0.4443948040050145,0.4395376497000143,0.4394912495565677
NL-SHADE,10,6,21,0.4947100038007193,18.67,,,,,2.1348109172788554,0.4966554831544272,0.4947116821099371,0.4947100182403119,0.4947100038007193
NL-SHADE,10,3,20,0.0,35.65,,,,,4.547473508864641e-13,0.0,0.0,0.0,0.0
NL-SHADE,10,5,20,0.0,36.26,,,,,4.01649360810552e-05,0.0,0.0,0.0,0.0
NL-SHADE,10,3,18,0.0,36.64,,,,,1.6143530956469476e-11,0.0,0.0,0.0,0.0
NL-SHADE,10,4,25,10.000000658849103,36.74,,,,,16.768764444052977,11.40468087877457,10.000564494465038,10.000017971532543,10.000000658849103
NL-SHADE,10,6,24,0.21259765243053153,19.77,,,,,2.398306911843065,0.34066122282570177,0.23310760652134377,0.21259937320519384,0.21259765243053153
NL-SHADE,10,6,1,0.4469367597953351,37.14,,,,,2.037317049082503,0.4646347825275825,0.4469435698670168,0.44693706273164935,0.4469367597953351
NL-SHADE,10,4,19,14.000000716013346,37.24,,,,,25.689420318914358,14.000698916967622,14.00001273505734,14.000004878470804,14.000000716013346
NL-SHADE,10,3,25,0.0,37.62,,,,,1.5916157281026244e-12,0.0,0.0,0.0,0.0
NL-SHADE,10,6,9,0.47335847841100076,37.79,,,,,1.5793219809534094,0.4812895155039314,0.4740419138618108,0.4733595939310362,0.47335847841100076
NL-SHADE,10,3,26,0.0,37.92,,,,,1.0800249583553523e-11,0.0,0.0,0.0,0.0
NL-SHADE,10,3,28,0.0,38.06,,,,,1.8189894035458565e-11,0.0,0.0,0.0,0.0
NL-SHADE,10,3,15,0.0,38.33,,,,,3.7061909097246826e-11,0.0,0.0,0.0,0.0
NL-SHADE,10,4,11,12.000000000000227,38.4,,,,,20.791635918623115,12.678606350612426,12.008686857675457,12.001032260225884,12.000000000000227
NL-SHADE,10,3,16,0.0,38.53,,,,,7.503331289626658e-12,0.0,0.0,0.0,0.0
NL-SHADE,10,3,6,0.0,38.55,,,,,1.1368683772161603e-13,0.0,0.0,0.0,0.0
NL-SHADE,10,4,28,10.000000040317445,39.24,,,,,16.531524681501082,10.011874549654294,10.000126861644162,10.000003257292633,10.000000040317445
NL-SHADE,10,3,24,0.0,39.28,,,,,3.865352482534945e-12,0.0,0.0,0.0,0.0
NL-SHADE,10,3,12,0.0,39.73,,,,,2.1600499167107046e-12,0.0,0.0,0.0,0.0
NL-SHADE,10,6,20,0.49837033323387914,24.14,,,,,3.494472736905209,0.4987503138295324,0.4983721959531522,0.4983703353332203,0.49837033323387914
NL-SHADE,10,4,10,6.0,40.95,,,,,19.64823818747243,6.400583826365164,6.001024783606454,6.000062404016717,6.0
NL-SHADE,10,4,7,16.00001960508655,42.46,,,,,30.004072287219174,16.12293113362159,16.000439467686988,16.000079344596656,16.00001960508655
NL-SHADE,10,4,13,10.0,42.68,,,,,24.01101414384516,10.021451587918136,10.001073962568853,10.000083130777625,10.0
NL-SHADE,10,6,16,0.4999721110593782,28.58,,,,,3.3832385269072347,0.49999297591512004,0.4999721316949035,0.4999721113892974,0.4999721110593782
NL-SHADE,10,6,26,0.3061465174057503,30.7,,,,,3.271107661915721,0.3449152660648451,0.31192177531852394,0.3061484092088449,0.3061465174057503
NL-SHADE,10,4,2,12.000001273635917,48.27,,,,,22.060768622885803,12.00319027536898,12.001057833392565,12.000036629006445,12.000001273635917
NL-SHADE,10,4,4,12.000001734075,49.04,,,,,28.011027317932417,12.356969294984651,12.00236644435131,12.000086968428718,12.000001734075
NL-SHADE,10,4,5,12.000000000079694,49.54,,,,,16.740315140997268,12.012014323958965,12.00066841552416,12.000034245437405,12.000000000079694
NL-SHADE,10,4,29,14.00000081167002,50.41,,,,,14.87114176825537,14.000273590915981,14.00005161531817,14.000004984925909,14.00000081167002
NL-SHADE,10,9,4,0.0,36.22,,,,,0.00041025980726772104,0.0,0.0,0.0,0.0
NL-SHADE,10,9,11,0.0,36.56,,,,,0.00036062030267203227,0.0,0.0,0.0,0.0
NL-SHADE,10,9,20,4.547473508864641e-13,36.21,,,,,0.0008383395038435992,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
NL-SHADE,10,9,25,4.547473508864641e-13,35.9,,,,,0.0005448591268759628,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
NL-SHADE,10,9,19,0.0,36.42,,,,,0.001329787670783844,0.0,0.0,0.0,0.0
NL-SHADE,10,9,23,4.547473508864641e-13,36.34,,,,,0.00030490954077322385,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
NL-SHADE,10,9,27,0.0,36.29,,,,,0.00020289960548325325,0.0,0.0,0.0,0.0
NL-SHADE,10,9,29,4.547473508864641e-13,36.51,,,,,0.00046776980207141605,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
NL-SHADE,10,10,0,220.87264974897926,37.27,,,,,220.8726511376517,220.8726497489797,220.87264974897926,220.87264974897926,220.87264974897926
NL-SHADE,10,10,2,220.87264974897926,37.78,,,,,220.87266424664313,220.87264974897926,220.87264974897926,220.87264974897926,220.87264974897926
NL-SHADE,10,10,1,220.8726497489797,37.88,,,,,220.87265015567618,220.8726497489797,220.8726497489797,220.8726497489797,220.8726497489797
NL-SHADE,10,10,3,220.87264974897926,37.76,,,,,220.87265254093427,220.87264974897926,220.87264974897926,220.87264974897926,220.87264974897926
NL-SHADE,10,10,8,220.8726497489797,37.56,,,,,220.87265039658905,220.8726497489797,220.8726497489797,220.8726497489797,220.8726497489797
NL-SHADE,10,10,10,220.87264974897926,37.68,,,,,220.8727091035521,220.87264974897926,220.87264974897926,220.87264974897926,220.87264974897926
NL-SHADE,10,10,17,220.8726497489797,36.61,,,,,220.8726911491749,220.8726497489797,220.8726497489797,220.8726497489797,220.8726497489797
NL-SHADE,10,10,11,220.8726497489797,37.63,,,,,220.87265057188233,220.8726497489797,220.8726497489797,220.8726497489797,220.8726497489797
NL-SHADE,10,10,15,220.8726497489797,37.43,,,,,220.8726498468509,220.8726497489797,220.8726497489797,220.8726497489797,220.8726497489797
NL-SHADE,10,10,4,220.8726497489797,38.84,,,,,220.87479960462088,220.8726497489797,220.8726497489797,220.8726497489797,220.8726497489797
NL-SHADE,10,10,9,220.8726497489797,38.17,,,,,220.87265031964716,220.8726497489797,220.8726497489797,220.8726497489797,220.8726497489797
NL-SHADE,10,10,16,220.87264974897926,37.28,,,,,220.8726664039823,220.87264974897926,220.87264974897926,220.87264974897926,220.87264974897926
NL-SHADE,10,10,25,220.87264974897926,36.64,,,,,220.87446362206447,220.87264974897926,220.87264974897926,220.87264974897926,220.87264974897926
NL-SHADE,10,10,18,220.8726497489797,37.13,,,,,220.87277125841274,220.8726497489797,220.8726497489797,220.8726497489797,220.8726497489797
NL-SHADE,10,10,5,220.8726497489797,39.29,,,,,220.87271910547543,220.8726497489797,220.8726497489797,220.8726497489797,220.8726497489797
NL-SHADE,10,10,19,220.8726497489797,37.35,,,,,220.8726580514758,220.8726497489797,220.8726497489797,220.8726497489797,220.8726497489797
NL-SHADE,10,10,12,220.8726497489797,38.49,,,,,220.87606868442026,220.8726497489797,220.8726497489797,220.8726497489797,220.8726497489797
NL-SHADE,10,10,7,220.8726497489797,39.45,,,,,220.87267059791748,220.8726497489797,220.8726497489797,220.8726497489797,220.8726497489797
NL-SHADE,10,9,2,4.547473508864641e-13,44.44,,,,,0.002298367498042353,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
NL-SHADE,10,10,22,220.8726497489797,39.51,,,,,220.87417515531115,220.8726497489797,220.8726497489797,220.8726497489797,220.8726497489797
NL-SHADE,10,9,21,4.547473508864641e-13,43.6,,,,,0.0004770417585859832,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
NL-SHADE,10,10,26,220.87264974897926,41.32,,,,,220.8727477800703,220.87264974897926,220.87264974897926,220.87264974897926,220.87264974897926
NL-SHADE,10,10,29,220.8726497489797,41.14,,,,,220.8726535610408,220.8726497489797,220.8726497489797,220.8726497489797,220.8726497489797
NL-SHADE,10,10,6,220.8726497489797,44.38,,,,,220.87265776268214,220.8726497489797,220.8726497489797,220.8726497489797,220.8726497489797
NL-SHADE,10,9,1,4.547473508864641e-13,53.19,,,,,0.0004675841628341004,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
NL-SHADE,10,10,14,221.12205728252366,47.83,,,,,221.1220907971151,221.12205728252366,221.12205728252366,221.12205728252366,221.12205728252366
NL-SHADE,10,9,15,4.547473508864641e-13,51.56,,,,,0.001886693859432853,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
NL-SHADE,10,10,28,220.8726497489797,47.17,,,,,220.87268794915644,220.8726497489797,220.8726497489797,220.8726497489797,220.8726497489797
